wt_mtd,nb_mtd,Gini,Gamma
indicator,0,0.08984424530080018,0.0
indicator,1,0.08919997943832353,-0.026340595772782603
indicator,2,0.09002587344288138,-0.022345031656031404
indicator,3,0.08794229022806327,-0.04308525453052906
indicator,4,0.08900464351193435,-0.03968228870143746
indicator,5,0.08814448004660648,-0.060909148100601426
indicator,6,0.09016295128596152,-0.0993373727699367
indicator,7,0.08812049142406744,-1.0000000000000002
ses,0,0.08899436267370334,0.0
ses,1,0.08885728483062319,0.0021455266956736264
ses,2,0.09028632134473366,-0.0010260736270220174
ses,3,0.08958379739894792,-0.04142573710002216
ses,4,0.0890697554873974,-0.02914736662783082
ses,5,0.08794914412021729,-0.05108061669624714
ses,6,0.08863110638954096,-0.02005697376575221
ses,7,0.08729459741950961,-0.18859556353127407
neg_pow,0,0.0878703243604462,0.0
neg_pow,1,0.08883329620808417,-0.033314002074595575
neg_pow,2,0.08900121656585736,-0.03754068860652692
neg_pow,3,0.08788060519867721,0.011585989480072218
neg_pow,4,0.08790459382121624,-0.04327252284589937
neg_pow,5,0.08825071537499359,-0.03597388854627894
neg_pow,6,0.09010126625657547,-0.035976523341915
neg_pow,7,0.08803481777214237,-0.08961116922870282
neg_exp,0,0.08776751597813609,0.0
neg_exp,1,0.08911087884032144,-0.012102817277365716
neg_exp,2,0.09023491715357859,-0.03306138519181497
neg_exp,3,0.08801082914960331,-0.03402817659905982
neg_exp,4,0.08933705728140368,-0.030375605825388747
neg_exp,5,0.08960093212933293,-0.046154710517372105
neg_exp,6,0.09156114528537895,0.0030636461203735455
neg_exp,7,0.08955638183033188,-0.04421977887887504
