wt_mtd,nb_mtd,Gini,Gamma
indicator,0,0.08927879919809463,0.0
indicator,1,0.08895666626685629,-0.02229670557590314
indicator,2,0.08946385428625281,-0.015626514039461345
indicator,3,0.08948098901663784,-0.008729268229631677
indicator,4,0.08924452973732458,-0.04131686159022331
indicator,5,0.08915885608539952,-0.022423328140108768
indicator,6,0.08799369441921831,-0.08294224730138018
indicator,7,0.08959065129110191,-1.0
ses,0,0.08856599441407789,0.0
ses,1,0.08947413512448385,-0.00473481517928224
ses,2,0.08882986926200717,-0.01145777419038484
ses,3,0.08942273093332878,-0.03306944020621496
ses,4,0.08713353095389044,-0.016759189954745138
ses,5,0.08906290159524338,-0.06785558450352489
ses,6,0.08980997584003017,-0.03646003142993159
ses,7,0.08989907643803226,-0.17263926731874246
neg_pow,0,0.08952211236956187,0.0
neg_pow,1,0.08959750518325596,0.004522777523899691
neg_pow,2,0.09076266684943714,-0.060214887949596785
neg_pow,3,0.08878874590908312,-0.021560713572945235
neg_pow,4,0.08878874590908313,-0.043502518859090504
neg_pow,5,0.08886413872277721,-0.041037753407771264
neg_pow,6,0.0898510991929542,-0.05610922038625954
neg_pow,7,0.08921368722263154,-0.1158220759471927
neg_exp,0,0.09027946745257963,0.0
neg_exp,1,0.0890766093795514,0.011723104142609492
neg_exp,2,0.08824728842891658,-0.012318787487549526
neg_exp,3,0.08789431298298521,-0.03547434440725224
neg_exp,4,0.08848032076215281,-0.015501229604648083
neg_exp,5,0.089652336320488,-0.027684230860647238
neg_exp,6,0.08899093572762633,-0.054036139918748394
neg_exp,7,0.08921368722263157,-0.002356481129957388
