wt_mtd,nb_mtd,Gini,Gamma
indicator,0,0.08932677644317269,0.0
indicator,1,0.0900430081732664,0.0016890076269465183
indicator,2,0.08869621836500402,-0.01989915966386556
indicator,3,0.08833296208084165,-0.04106841041370263
indicator,4,0.08878189201692911,-0.04230913082379146
indicator,5,0.08852144411507683,-0.05088453412276185
indicator,6,0.0882747039975326,-0.041540241660984766
indicator,7,0.08831925429653364,-1.0000000000000002
ses,0,0.08941587704117476,0.0
ses,1,0.08809650280152842,-0.02012948585971322
ses,2,0.0898510991929542,-0.015343558895768305
ses,3,0.0883569507033807,-0.032653686202764265
ses,4,0.08965576326656499,-0.04557843114145857
ses,5,0.08991963811449427,-0.044956039831753086
ses,6,0.08950155069309984,-0.0678947171210559
ses,7,0.0880690872329124,-0.20938120376358604
neg_pow,0,0.09126300097667961,0.0
neg_pow,1,0.0900190195507274,-0.04165479690723636
neg_pow,2,0.09146519079522283,-0.035663253980523765
neg_pow,3,0.09031716385942667,-0.02625640326351581
neg_pow,4,0.08662291598841695,-0.057817485294044166
neg_pow,5,0.09022120936927058,-0.011034006506511184
neg_pow,6,0.08894981237470229,-0.04298795202641123
neg_pow,7,0.0895529548842549,-0.08498658662628344
neg_exp,0,0.0894501465019448,0.0
neg_exp,1,0.0890697554873974,0.0001467373665733096
neg_exp,2,0.08779493154675214,-0.008436907848268362
neg_exp,3,0.08871678004146606,-0.03787459398786875
neg_exp,4,0.08769212316444201,-0.044896642973445186
neg_exp,5,0.08883329620808417,-0.04687575528249064
neg_exp,6,0.08975514470279809,-0.048697369465781494
neg_exp,7,0.09047137643289185,-0.05384619966328772
