,sim_0,sim_1,sim_2,sim_3,sim_4,sim_5,sim_6,sim_7,sim_8,sim_9,sim_10,sim_11,sim_12,sim_13,sim_14,sim_15,sim_16,sim_17,sim_18,sim_19,sim_20,sim_21,sim_22,sim_23,sim_24,sim_25,sim_26,sim_27,sim_28,sim_29,sim_30,sim_31,sim_32,sim_33,sim_34,sim_35,sim_36,sim_37,sim_38,sim_39,sim_40,sim_41,sim_42,sim_43,sim_44,sim_45,sim_46,sim_47,sim_48,sim_49,sim_50,sim_51,sim_52,sim_53,sim_54,sim_55,sim_56,sim_57,sim_58,sim_59,sim_60,sim_61,sim_62,sim_63,sim_64,sim_65,sim_66,sim_67,sim_68,sim_69,sim_70,sim_71,sim_72,sim_73,sim_74,sim_75,sim_76,sim_77,sim_78,sim_79,sim_80,sim_81,sim_82,sim_83,sim_84,sim_85,sim_86,sim_87,sim_88,sim_89,sim_90,sim_91,sim_92,sim_93,sim_94,sim_95,sim_96,sim_97,sim_98,sim_99
indicator_0,0.08779493154675214,0.09187985127054023,0.08832953513476466,0.08736313634104968,0.08684909442949916,0.08597865012594029,0.09354534706396396,0.09353849317180994,0.08501225133222531,0.09077637463374515,0.08003632562841627,0.0858278644985521,0.08605404293963434,0.09570432309247615,0.09051592673189285,0.09626634224910473,0.08934391117355768,0.07909048851116329,0.09837734103253884,0.09412792789705454,0.09089974469251726,0.08851459022292288,0.07510837716968523,0.09213344528023854,0.09440893747536881,0.08640359143948871,0.091612549476534,0.09090659858467126,0.08539606929284971,0.08717122736073746,0.08586898785147613,0.09084491355528522,0.10773290382275832,0.10002912904165452,0.08965919021264203,0.09074210517297507,0.08556741659669985,0.07634207775740648,0.10235259848186294,0.08277102859786505,0.09186614348623223,0.09508747279861551,0.09039255667312077,0.08940559620294376,0.07755521666866572,0.09037884888881274,0.0998851973064204,0.07669162625726084,0.08692448724319324,0.09490241771045732,0.09063244289851102,0.0971162248762016,0.08288754476448315,0.09143434828052983,0.0789054334230051,0.09940542485563991,0.08813077226229846,0.08576617946916605,0.09889138294408939,0.08591011120440022,0.09628690392556673,0.09318209077980158,0.08922739500693956,0.07661623344356676,0.0990558763557856,0.09238018539778277,0.10089957334521343,0.0885625674680009,0.10454584397114516,0.09340141532872984,0.09865149671869913,0.08675313993934308,0.08176350645122599,0.08746594472335976,0.09658847518034305,0.10428539606929288,0.08638302976302667,0.09447062250475491,0.07966621545209987,0.08053665975565873,0.09335343808365176,0.08542348486146571,0.09858295779715903,0.09676667637634724,0.09164681893730403,0.08045441304981064,0.08743167526258974,0.09489556381830332,0.0927365877897911,0.08720549682150755,0.08872706087969706,0.08941245009509777,0.09389489556381832,0.0813728345984476,0.09438837579890683,0.08760302256643994,0.08200339267661627,0.08306574596048731,0.09340826922088381,0.09135210157468174
indicator_1,0.08666403934134097,0.07935093641301556,0.08950155069309984,0.09015952433988451,0.08655437706687688,0.09119446205513958,0.09176333510392218,0.08396360583266226,0.0890491938109354,0.08397045972481623,0.10094755059029151,0.08779493154675212,0.08835009681122666,0.06966638679940373,0.0851973064203835,0.08725347406658558,0.0903651411045047,0.09107109199636743,0.08882986926200719,0.09368927879919813,0.08788403214475421,0.09787015301314238,0.09142064049622178,0.09172906564315207,0.09129727043744963,0.08177036034338002,0.0833604633231096,0.09253097102517092,0.0889600932129333,0.0959510632100204,0.10100923561967756,0.09449803807337091,0.10328472781480788,0.08455304055790681,0.09153715666283989,0.09183872791761619,0.08784976268398416,0.08721235071366151,0.09205119857439044,0.09193468240777232,0.08844605130138278,0.09295591233871936,0.08707527287058141,0.09181131234900015,0.09089289080036327,0.08980312194787614,0.09366871712273607,0.09636915063141484,0.0869450489196553,0.0840321447542023,0.0807080070595089,0.08357293397988383,0.0893644728500197,0.08555370881239183,0.07974846215794798,0.09556039135724202,0.08300406093110124,0.10187967992323643,0.08724662017443156,0.08410068367574237,0.08517674474392145,0.0914343482805298,0.0869861722725793,0.09489556381830333,0.08503281300868727,0.07697263583557512,0.0958619626120183,0.08821301896814653,0.09105738421205944,0.09092716026113329,0.08763043813505593,0.08095474717705317,0.0843337160089786,0.09595791710217438,0.09972070389472423,0.08725347406658557,0.08541663096931171,0.08972772913418212,0.07787734959990403,0.0922979386919347,0.09050221894758488,0.09843217216977095,0.09830880211099882,0.08815133393876048,0.10027586915919878,0.09122187762375561,0.08338787889172565,0.09175648121176815,0.08362091122496187,0.0993300320419458,0.09604701770017651,0.09194839019208037,0.08709583454704338,0.08899436267370334,0.08662976988057093,0.09750004283682598,0.09601960213156044,0.10525864875516185,0.09806891588560854,0.0961703877589486
indicator_2,0.07793903462929014,0.0856016860574699,0.08013228011857236,0.08235294117647057,0.09174277342746012,0.08063261424581483,0.08546460821438977,0.1035520296088141,0.08957008961463994,0.10071451825705524,0.0808862082555131,0.07717825260019531,0.10270900087387132,0.08704785730196538,0.08412809924435838,0.0979112763660664,0.08790459382121622,0.09762341289559813,0.07235311252377442,0.09894621408132145,0.10266102362879322,0.0764448861397166,0.08805537944860438,0.09758914343482808,0.08834324291907267,0.09688319254296532,0.08080396154966504,0.09055705008481692,0.0919141207313103,0.09906273024793955,0.07925498192285946,0.09384691831874024,0.10289405596202947,0.08863110638954097,0.08773324651736603,0.08124261064752143,0.07983070886379605,0.08137968849060163,0.08375798906804201,0.08981682973218415,0.08344956392111168,0.08423090762666849,0.08656123095903086,0.0863898836551807,0.08987851476157023,0.08989907643803226,0.09708195541543153,0.08516989085176745,0.09375781772073817,0.0963485889549528,0.08628707527287055,0.10086530388444337,0.07843936875653262,0.08948784290879182,0.07591713644385806,0.094614554239989,0.08354551841126782,0.09750004283682596,0.09414848957351658,0.10370966912835625,0.09623207278833466,0.08429944654820855,0.07466287417967477,0.09157142612360995,0.08520416031253748,0.08621168245917649,0.08530696869484758,0.08675999383149706,0.08493685851853122,0.0762941005123284,0.09358647041688799,0.09583454704340229,0.10562190503932421,0.08040643580473261,0.08550573156731375,0.09030345607511867,0.090646150682819,0.09852127276777302,0.08071486095166291,0.10070766436490122,0.10302427991295555,0.09520398896523365,0.09392916502458833,0.08686965610596119,0.0899264920066483,0.0912355854080636,0.08555370881239185,0.07185277839653191,0.08868593752677303,0.10063912544336114,0.08740425969397368,0.09058446565343294,0.08761673035074795,0.08911773273247547,0.08897380099724132,0.08989222254587825,0.09048165727112284,0.08928908003632563,0.09345624646596189,0.08694504891965525
indicator_3,0.09864464282654511,0.1057932523431744,0.08919997943832353,0.08797313274275627,0.09671184523911516,0.09414163568136256,0.0967735302685012,0.08800740220352633,0.08902177824231937,0.09273658778979114,0.08719178903719951,0.09781532187591027,0.07793903462929012,0.10065968711982316,0.09315467521118555,0.08793886328198627,0.08375113517588804,0.08224327890200646,0.08077654598104902,0.08120834118675145,0.07705488254142318,0.09351107760319391,0.09102311475128941,0.08722605849796956,0.0938811877795103,0.09094086804544133,0.0836414729014239,0.07953599150117373,0.08912458662462948,0.08595808844947822,0.106396394852727,0.08823358064460855,0.08786347046829215,0.08783605489967615,0.08884357704631517,0.07975531605010198,0.09338085365226781,0.08641044533164272,0.09493668717122733,0.09242816264286084,0.0838950669111222,0.0914206404962218,0.09057075786912493,0.0903240177515807,0.07671904182587687,0.09373040215212214,0.08330563218587757,0.08255855794109082,0.08440910882267265,0.08252428848032076,0.08737684412535768,0.0970476859546615,0.0853275303713096,0.07500556878737513,0.09826082486592079,0.0990078991107075,0.0763489316495605,0.08457360223436886,0.09605387159233049,0.08590325731224618,0.09332602251503573,0.09246243210363082,0.09954250269872002,0.08633505251794862,0.09682150751357922,0.0936892787991981,0.08592381898870823,0.10762324154829424,0.085690786655472,0.08730830520381763,0.08493000462637719,0.09513545004369355,0.09014581655557652,0.09014581655557652,0.0948887099261493,0.09375781772073817,0.08793886328198627,0.08982368362433818,0.08841178184061271,0.09388118777951031,0.08640359143948871,0.0949572488476894,0.08840492794845874,0.09111221534929148,0.08644471479241272,0.09325062970134165,0.09072839738866707,0.09941227874779393,0.07564298075769779,0.08944671955586778,0.09553982968077995,0.0816812597453779,0.0971162248762016,0.0915234488785319,0.08850773633076885,0.09187985127054028,0.0840458525385103,0.08863796028169496,0.08211305495108037,0.08791830160552426
indicator_4,0.08816504172306852,0.09518342728877165,0.09447747639690889,0.08595808844947826,0.08289439865663716,0.08601291958671031,0.10346292901081203,0.08755504532136187,0.08386079745035213,0.09983036616918832,0.09342197700519181,0.0911190692414455,0.07845307654084062,0.08891896986000926,0.08397045972481623,0.09351793149534791,0.08421034595020649,0.09278456503486918,0.09754802008190402,0.0879799866349103,0.08968660578125803,0.08469697229314098,0.08129744178475351,0.08364147290142392,0.09250355545655489,0.08088620825551314,0.09028974829081064,0.07867240108976886,0.0812768801082915,0.08563595551823994,0.0883226812426107,0.09804835420914651,0.09610184883740854,0.09409365843628449,0.08957008961463993,0.07880262504069499,0.08515618306745942,0.091612549476534,0.07858330049176677,0.09411422011274652,0.08837065848768871,0.09268861054471304,0.09792498415037443,0.083723719607272,0.08990593033018623,0.08191429207861416,0.09516971950446361,0.08446393995990471,0.08350439505834378,0.08999503092818836,0.1000976679631946,0.09059817343774096,0.09139322492760577,0.0897482908106441,0.1005774404139751,0.08573191000839601,0.088624252497387,0.08612943575332845,0.0933877075444218,0.09682150751357925,0.08236664896077862,0.08476551121468104,0.08569764054762598,0.086698308802111,0.09379208718150821,0.0938057949658162,0.10018676856119671,0.08531382258700163,0.1039564092459005,0.1015644008841521,0.10410034098113465,0.07758263223728173,0.09230479258408869,0.08724662017443152,0.10609482359795072,0.08735628244889568,0.09651993625880298,0.09863778893439115,0.09357961652473398,0.09122873151590963,0.09664330631757509,0.08323023937218346,0.09697914703312144,0.09881599013039527,0.08639673754733472,0.08643786090025873,0.09684206919004129,0.09238018539778277,0.0987405973167012,0.08477921899898905,0.08740425969397374,0.10253765357002109,0.08515618306745948,0.0927297338976371,0.10127653741368381,0.08811706447799042,0.0857935950377821,0.0990284607871695,0.08403899864635633,0.08527269923407756
indicator_5,0.09098199139836537,0.07519062387553332,0.0887476225561591,0.09162625726084199,0.09259950994671103,0.09368927879919811,0.09115333870221552,0.09756858175836602,0.09320950634841765,0.0888641387227772,0.10910368225355978,0.09109165367282948,0.09439522969106082,0.0947859015438392,0.09089289080036327,0.08033104299103853,0.08081081544181902,0.0994122787477939,0.08357978787203785,0.08267507410770891,0.08792515549767824,0.0865201076061068,0.09547129075923991,0.08414866092082042,0.08931649560494166,0.08794571717414024,0.08521786809684552,0.09700656260173746,0.08129058789259949,0.09572488476893816,0.08323023937218346,0.09776049073867824,0.09740408834666987,0.08488202738129913,0.09211973749593051,0.09023491715357862,0.08007059508918626,0.09253782491732492,0.09439522969106083,0.07513579273830125,0.08713010400781342,0.08722605849796955,0.08932334949709564,0.10075564160997924,0.09217456863316256,0.08541663096931168,0.0860883124004044,0.09799352307191447,0.08941930398725174,0.09472421651445316,0.08209934716677236,0.08849402854646081,0.08643100700810472,0.08575247168485804,0.09645139733726288,0.08122204897105947,0.10151642363907407,0.09013896266342249,0.0883638045955347,0.08369630403865597,0.09338770754442181,0.07706859032573124,0.09087918301605521,0.08933705728140369,0.0799129555696441,0.08362091122496187,0.08961121296756397,0.09292849677010333,0.08761673035074792,0.09474477819091517,0.08607460461609637,0.08751392196843782,0.08719178903719953,0.08894638542862529,0.10268843919740919,0.09582769315124828,0.08746594472335982,0.08727403574304762,0.0862939291650246,0.08834324291907267,0.08614999742979045,0.09669813745480714,0.08806223334075838,0.08961121296756396,0.09718476379774162,0.09495724884768936,0.09566319973955209,0.09469680094583713,0.07905621905039323,0.09098199139836535,0.08928222614417165,0.08533438426346364,0.09965901886533815,0.09028974829081064,0.09162625726084199,0.07508781549322319,0.09361388598550402,0.0914412021726838,0.08545090043008174,0.09353163927965596
indicator_6,0.0981100392385326,0.0805572214321208,0.0833467555388016,0.08381967409742812,0.09049536505543085,0.09213344528023854,0.08794571717414028,0.0771508370315793,0.09456657699491101,0.10542999605901199,0.07589657476739606,0.0824694573430887,0.08813077226229846,0.09323692191703363,0.08672572437072701,0.08286698308802112,0.08035160466750055,0.08695190281180927,0.09314782131903156,0.08699302616473327,0.0944843302890629,0.09478590154383919,0.0872054968215075,0.08804852555645036,0.0924967015644009,0.08801425609568031,0.08293552200956122,0.08816504172306848,0.09501893387707545,0.09915183084594165,0.09393601891674236,0.07684241188464899,0.08800740220352633,0.08981682973218418,0.06961155566217167,0.07031750655403439,0.08044755915765664,0.10059800209043711,0.08950840458525386,0.1039358475694385,0.08808279501722041,0.08355922619557583,0.08900807045801133,0.08560168605746987,0.09377152550504618,0.09615667997464059,0.08704100340981137,0.09924778533609775,0.08575932557701207,0.08931649560494168,0.08961121296756396,0.0959373554257124,0.10126282962937577,0.09693802368019737,0.09361388598550403,0.09514915782800158,0.09289422730933329,0.0911190692414455,0.10011137574750262,0.09240760096639877,0.09430612909305874,0.08390192080327616,0.08760987645859393,0.09381950275012423,0.08307259985264132,0.10512842480423572,0.08952896626171589,0.08854200579153886,0.08159901303952985,0.09469680094583713,0.0883775123798427,0.08808279501722041,0.09097513750621136,0.09928890868902181,0.09499837220061345,0.10187282603108243,0.0883295351347647,0.09508061890646148,0.09043368002604478,0.09327119137780367,0.09736296499374583,0.08345641781326572,0.09077637463374516,0.09824711708161273,0.09390174945597232,0.09239389318209076,0.0879525710662943,0.08615685132194442,0.08583471839070612,0.10027586915919878,0.07384726101334795,0.08036531245180857,0.09349736981888591,0.08586898785147619,0.0946762392693751,0.08914514830109148,0.08309316152910333,0.09510803447507753,0.09021435547711658,0.09035828721235072
indicator_7,0.0933191686228817,0.08497112797930123,0.08321653158787547,0.08747279861551378,0.08662291598841693,0.07477253645413888,0.09187985127054028,0.0997344116790322,0.07998834838333818,0.08183204537276607,0.09532050513185178,0.08586213395932216,0.08841178184061273,0.09270917222117517,0.08290125254879113,0.08932334949709567,0.08796627885060229,0.09299703569164337,0.08599235791024827,0.09954250269872006,0.08288754476448315,0.09107109199636747,0.09561522249447403,0.09228423090762669,0.08580730282209009,0.08187316872569013,0.09116019259436954,0.09002244649680438,0.08772639262521205,0.085718202224088,0.08114665615736538,0.09527252788677369,0.08573876390055002,0.07821319031545035,0.09079008241805316,0.09402511951474443,0.07795959630575214,0.0927365877897911,0.08654752317472286,0.08051609807919675,0.09606757937663851,0.09620465721971867,0.08733572077243364,0.0980209386405305,0.10174945597231029,0.0811809256181354,0.0941073662205925,0.07686982745326502,0.10022789191412072,0.10309281883449564,0.08656808485118486,0.08412809924435839,0.09186614348623229,0.0891520021932455,0.09081749798666919,0.08942615787940576,0.08551258545946779,0.07259299874916467,0.0887887459090831,0.09741094223882386,0.09851441887561903,0.09449118418121695,0.09255153270163295,0.09205119857439047,0.08982368362433815,0.09168794229022807,0.09699285481742946,0.0836688884700399,0.09350422371103989,0.1094463768612601,0.09411422011274652,0.09070783571220506,0.09954250269872002,0.08881616147769915,0.08903548602662736,0.09496410273984342,0.08069429927520094,0.0859032573122462,0.0972327410428197,0.08308630763694928,0.08915200219324551,0.08059834478504484,0.08323023937218349,0.09199636743715837,0.08824043453676254,0.09580713147478626,0.09392231113243434,0.08541663096931168,0.0840389986463563,0.08634190641010267,0.09034457942804267,0.09237333150562875,0.08864481417384898,0.08503281300868731,0.08966604410479603,0.09768509792498414,0.09580713147478623,0.09859666558146708,0.08128373400044553,0.09693116978804339
ses_0,0.08460787169513888,0.08766470759582601,0.07640376278679258,0.0882609962132246,0.08388821301896816,0.08733572077243364,0.09432669076952074,0.08875447644831311,0.09146176384914581,0.07779510289405597,0.0919209746234643,0.09239389318209076,0.09649252069018693,0.09083805966313119,0.08808964890937439,0.08980997584003018,0.08499168965576326,0.0895632357224859,0.08741796747828173,0.09285995784856325,0.09035143332019671,0.08781549322321412,0.08015284179503437,0.09684206919004132,0.09859666558146708,0.09037884888881277,0.08297664536248521,0.09052963451620091,0.0983088021109988,0.08915885608539952,0.08512876749884342,0.08935076506571168,0.09551926800431794,0.08689021778242319,0.09092030636897928,0.0831548465584894,0.08925481057555562,0.08604718904748036,0.08322338548002946,0.09856925001285102,0.09113277702575352,0.09161940336868797,0.09296962012302734,0.09817857816007267,0.08532753037130959,0.09076952074159114,0.08625280581210056,0.09503264166138341,0.08427203097959256,0.08246260345093472,0.08845290519353678,0.08616370521409844,0.09207176025085248,0.09031716385942667,0.08551258545946777,0.0822912561470845,0.0941073662205925,0.08968660578125803,0.09210602971162245,0.07676016517880091,0.09150288720206987,0.0963691506314148,0.09074895906512911,0.09242816264286083,0.08961806685971795,0.07887801785438905,0.0942718596322887,0.0911190692414455,0.09210602971162248,0.10837716968523506,0.09434725244598276,0.1001319374239646,0.08069429927520091,0.08146193519644968,0.08922739500693956,0.08501225133222527,0.08710268843919743,0.08550573156731382,0.0979181302582204,0.10597830743133259,0.11176984630146845,0.09140693271191375,0.0900430081732664,0.08748650639982179,0.0947927554359932,0.08973458302633606,0.0859375267730162,0.08557427048885385,0.08776066208598209,0.08745223693905177,0.08701358784119534,0.08612943575332842,0.08083137711828105,0.09403882729905244,0.08742482137043577,0.08518359863607548,0.0845256249892908,0.08242833399016468,0.08591011120440023,0.09835677935607684
ses_1,0.10438135055944896,0.09741094223882388,0.09426500574013469,0.08001576395195424,0.0880827950172204,0.09107794588852144,0.06913178321139117,0.09127670876098766,0.0924076009663988,0.09346995425026987,0.09474477819091517,0.08889155429139323,0.08439540103836464,0.08534809204777165,0.09388118777951028,0.08838436627199674,0.08205136992169426,0.07832285258991448,0.08800740220352639,0.08127688010829148,0.09592364764140436,0.09407995065197651,0.07917273521701136,0.08980312194787615,0.08441596271482671,0.08065317592227686,0.0881650417230685,0.08894638542862529,0.09593050153355835,0.08515618306745941,0.09651308236664898,0.08937818063432773,0.0972327410428197,0.09794554582683641,0.10067339490413117,0.08887099261493119,0.08837065848768873,0.0970339781703535,0.10020733023765867,0.08797998663491033,0.09183187402546218,0.09205119857439044,0.09207861414300644,0.09240074707424481,0.08362091122496186,0.08358664176419187,0.0759514059046281,0.09748633505251797,0.08733572077243364,0.09667072188619112,0.09056390397697091,0.08290125254879116,0.1023525984818629,0.08536865372423366,0.09585510871986426,0.07946745257963365,0.08878874590908316,0.084731241753911,0.09744521169959389,0.08695190281180926,0.08220900944123642,0.0883089734583026,0.09367557101489007,0.08157845136306784,0.09480646322030124,0.1025650691386371,0.08695190281180924,0.08879559980123716,0.09051592673189288,0.08879559980123712,0.08963862853618,0.0890971710560134,0.09168108839807405,0.09375096382858417,0.09468994705368311,0.09518342728877162,0.08343585613680371,0.09192097462346428,0.09203749079008243,0.08948098901663785,0.09037884888881273,0.09895306797347544,0.08368259625434797,0.09678723805280925,0.0833536094309556,0.0890491938109354,0.09000188482034234,0.0946488237007591,0.09833621767961483,0.08740425969397374,0.09429242130875069,0.10545055773547407,0.09564263806309009,0.09933003204194579,0.09189355905484828,0.07288771611178695,0.09426500574013469,0.10111204400198764,0.08131114956906153,0.1030654032658796
