wt_mtd,nb_mtd,Gini,Gamma
indicator,0,0.08890526207570124,0.0
indicator,1,0.09076609379551412,-0.0040609623847215615
indicator,2,0.08802453693391135,-0.029095188216935783
indicator,3,0.0894570003940988,-0.04379484844978593
indicator,4,0.08982711057041518,-0.04482684969594674
indicator,5,0.08924110279124758,-0.05030287745707907
indicator,6,0.08863110638954097,-0.06632170684677555
indicator,7,0.089631774644026,-1.0
ses,0,0.08712325011565943,0.0
ses,1,0.08823700759068559,0.015920367937599995
ses,2,0.08904919381093537,-0.024314342648773413
ses,3,0.08801425609568034,-0.042073508639416966
ses,4,0.08805195250252736,-0.05863163140239952
ses,5,0.08783605489967615,-0.055843183327990306
ses,6,0.0875618992135159,-0.10374499629703351
ses,7,0.09024177104573261,-0.1902991511811862
neg_pow,0,0.087654426757595,0.0
neg_pow,1,0.08666403934134093,-0.013488479849440956
neg_pow,2,0.08915200219324551,-0.03762119859223757
neg_pow,3,0.09028289439865664,-0.06620840024248548
neg_pow,4,0.08943643871763678,-0.037949601973956415
neg_pow,5,0.08985795308510822,-0.03198927142853565
neg_pow,6,0.08926509141378663,-0.07790595471550193
neg_pow,7,0.08867222974246503,-0.13953260010380367
neg_exp,0,0.08949126985486883,0.0
neg_exp,1,0.08882644231593018,-0.013071911888526374
neg_exp,2,0.08958037045287094,-0.02938445339190522
neg_exp,3,0.09037199499665871,-0.0071391569715257815
neg_exp,4,0.0889600932129333,-0.04688986174174796
neg_exp,5,0.08764414591936395,-0.0070475235203411625
neg_exp,6,0.08917599081578453,-0.03633246205587463
neg_exp,7,0.0892273950069396,0.0019191570746223741
