wt_mtd,nb_mtd,Gini,Gamma
indicator,0,0.08927879919809464,0.0
indicator,1,0.08956666266856292,-0.004569909217194084
indicator,2,0.08922396806086255,-0.04832453307686701
indicator,3,0.09018693990850057,-0.02679030130129654
indicator,4,0.08921026027655457,-0.02967500555552871
indicator,5,0.08761673035074793,-0.07262740334279319
indicator,6,0.09045766864858382,-0.0762248450137369
indicator,7,0.08764071897328699,-1.0
ses,0,0.08811021058583644,0.0
ses,1,0.0900121656585734,-0.016695842441173687
ses,2,0.08947070817840683,-0.04142092122208423
ses,3,0.0893199225510187,-0.01635018261969229
ses,4,0.08864481417384898,-0.06832952313631133
ses,5,0.0883740854337657,-0.055500784399054995
ses,6,0.0873562824488957,-0.08088779201665316
ses,7,0.08921368722263154,-0.20121161858478787
neg_pow,0,0.0894672812323298,0.0
neg_pow,1,0.086708589640342,-0.008156050841330247
neg_pow,2,0.08914857524716849,-0.022916087811702998
neg_pow,3,0.0887579033943901,-0.05396435851330128
neg_pow,4,0.08952896626171586,-0.06699249580911235
neg_pow,5,0.0893610459039427,-0.0425425986788346
neg_pow,6,0.08740768664005073,-0.029414429451153197
neg_pow,7,0.08721577765973851,-0.14098557077687784
neg_exp,0,0.08860711776700195,0.0
neg_exp,1,0.08851116327684586,-0.0550227443781689
neg_exp,2,0.08871335309538904,-0.03864494358939481
neg_exp,3,0.08841178184061273,-0.0008060201508088534
neg_exp,4,0.09085519439351625,-0.02654875481359089
neg_exp,5,0.08854200579153887,-0.027926034140339347
neg_exp,6,0.0885762752523089,-0.04163658849993382
neg_exp,7,0.08826099621322461,-0.024001503146005784
