wt_mtd,nb_mtd,Gini,Gamma
indicator,0,0.08816846866914549,0.0
indicator,1,0.08852144411507686,-0.019774744108930976
indicator,2,0.09105395726598242,-0.02444209054563003
indicator,3,0.08841520878668972,-0.016384534146615577
indicator,4,0.08966604410479603,-0.0352161803674329
indicator,5,0.08852829800723086,-0.05776910693722476
indicator,6,0.08999845787426536,-0.07437538702007815
indicator,7,0.0898716608694162,-1.0
ses,0,0.08842891657099777,0.0
ses,1,0.08848032076215279,0.005627846032596625
ses,2,0.08823358064460854,-0.03416094758976597
ses,3,0.08925481057555562,-0.02417594147635988
ses,4,0.08834666986514969,-0.0298886153484883
ses,5,0.08925138362947861,-0.058633444172036336
ses,6,0.08982711057041519,-0.10002114794353034
ses,7,0.08902177824231938,-0.1822474470881595
neg_pow,0,0.08877846507085212,0.0
neg_pow,1,0.08850430938469184,-0.006656417364737498
neg_pow,2,0.08968317883518102,0.00652953703805697
neg_pow,3,0.0889600932129333,-0.023236533761864582
neg_pow,4,0.09005671595757442,-0.03483547689988871
neg_pow,5,0.0888675656688542,-0.04870857732706874
neg_pow,6,0.08870992614931204,-0.06843813823634624
neg_pow,7,0.09013896266342253,-0.118127846182468
neg_exp,0,0.08912801357070646,0.0
neg_exp,1,0.08976542554102915,-0.012364603281375182
neg_exp,2,0.08774010040952004,-0.02324041177410075
neg_exp,3,0.08818217645345351,0.022936443964270782
neg_exp,4,0.08860369082092495,-0.04102417100708137
neg_exp,5,0.09051935367796987,-0.013801246187279185
neg_exp,6,0.08933705728140368,-0.045385860733217896
neg_exp,7,0.08845290519353678,-0.029523786915795894
