wt_mtd,nb_mtd,Gini,Gamma
indicator,0,0.08900464351193432,0.0
indicator,1,0.0900532890114974,-0.01673980949169262
indicator,2,0.08888127345316224,-0.004137090836050493
indicator,3,0.09039941056527477,-0.0022100770845646074
indicator,4,0.0894467195558678,-0.037228072992652766
indicator,5,0.08824386148283958,-0.052384525361289166
indicator,6,0.08791830160552423,-0.04243705798825228
indicator,7,0.08981682973218416,-1.0
ses,0,0.08950155069309984,0.0
ses,1,0.08848032076215283,-0.0009899987803445277
ses,2,0.08928222614417161,-0.005889177115541786
ses,3,0.0893370572814037,-0.07151033334568227
ses,4,0.08940216925686675,-0.04579966270158391
ses,5,0.09011840098696047,-0.07397142771433617
ses,6,0.0897585716488751,-0.07184327494762993
ses,7,0.08977913332533714,-0.13847495653282466
neg_pow,0,0.08781206627713715,0.0
neg_pow,1,0.08999845787426536,-0.029108591919265007
neg_pow,2,0.08930964171278766,-0.019621067293805132
neg_pow,3,0.08996761535957233,-0.010514795401234702
neg_pow,4,0.0888778465070852,-0.025726424525974432
neg_pow,5,0.08820616507599252,-0.025519360167085073
neg_pow,6,0.08918284470793852,-0.05425302556369863
neg_pow,7,0.08817532256129951,-0.11318441260226511
neg_exp,0,0.08923424889909357,0.0
neg_exp,1,0.08947070817840681,-0.05308263380891563
neg_exp,2,0.08962492075187195,-0.060730833697400566
neg_exp,3,0.090639296790665,-0.05063366455891459
neg_exp,4,0.08969003272733506,-0.036088776909111095
neg_exp,5,0.08970374051164305,-0.026574873241330753
neg_exp,6,0.08992991895272529,-0.03433524304455947
neg_exp,7,0.08903891297270439,-0.059997919673419366
