wt_mtd,nb_mtd,Gini,Gamma
indicator,0,0.08979969500179913,0.0
indicator,1,0.08910059800209043,-0.007081061367411712
indicator,2,0.08959065129110196,-0.03454824540167247
indicator,3,0.08821644591422356,-0.031116203663691475
indicator,4,0.08955980877640893,-0.05185090173279967
indicator,5,0.08843919740922879,-0.08430266906028949
indicator,6,0.08970374051164304,-0.05488646642761279
indicator,7,0.08863110638954096,-1.0
ses,0,0.08710954233135143,0.0
ses,1,0.08910402494816747,-0.01785373032409519
ses,2,0.08946728123232982,-0.004502813124301975
ses,3,0.0892753722520176,0.0020969747359438056
ses,4,0.08787032436044617,-0.028463306479554334
ses,5,0.08947413512448382,-0.050317914467031155
ses,6,0.08930278782063365,-0.059287824043555044
ses,7,0.08918284470793854,-0.1874407304307452
neg_pow,0,0.08939531536471275,0.0
neg_pow,1,0.09196552492246535,0.004309742459324476
neg_pow,2,0.08887784650708525,-0.01983210569607563
neg_pow,3,0.08695190281180926,0.0022442422316099665
neg_pow,4,0.08967975188910401,-0.07218420061632427
neg_pow,5,0.08768184232621098,-0.043927707819659406
neg_pow,6,0.0890731824334744,-0.021164758154639352
neg_pow,7,0.08933020338924968,-0.1062901429643125
neg_exp,0,0.08911087884032146,0.0
neg_exp,1,0.08912801357070647,-0.011560372764830577
neg_exp,2,0.08989564949195526,-0.05854936493129259
neg_exp,3,0.08914172135501447,-0.03545182497638656
neg_exp,4,0.08969345967341205,-0.03052532062956529
neg_exp,5,0.08913144051678348,-0.05192796081995982
neg_exp,6,0.08900121656585736,-0.03815563814006123
neg_exp,7,0.09001216565857338,-0.028064097379088424
