,sim_0,sim_1,sim_2,sim_3,sim_4,sim_5,sim_6,sim_7,sim_8,sim_9,sim_10,sim_11,sim_12,sim_13,sim_14,sim_15,sim_16,sim_17,sim_18,sim_19,sim_20,sim_21,sim_22,sim_23,sim_24,sim_25,sim_26,sim_27,sim_28,sim_29,sim_30,sim_31,sim_32,sim_33,sim_34,sim_35,sim_36,sim_37,sim_38,sim_39,sim_40,sim_41,sim_42,sim_43,sim_44,sim_45,sim_46,sim_47,sim_48,sim_49,sim_50,sim_51,sim_52,sim_53,sim_54,sim_55,sim_56,sim_57,sim_58,sim_59,sim_60,sim_61,sim_62,sim_63,sim_64,sim_65,sim_66,sim_67,sim_68,sim_69,sim_70,sim_71,sim_72,sim_73,sim_74,sim_75,sim_76,sim_77,sim_78,sim_79,sim_80,sim_81,sim_82,sim_83,sim_84,sim_85,sim_86,sim_87,sim_88,sim_89,sim_90,sim_91,sim_92,sim_93,sim_94,sim_95,sim_96,sim_97,sim_98,sim_99
indicator_0,0.07150322989667757,0.08639673754733472,0.1000222751495005,0.08409382978358836,0.08476551121468105,0.0936961326913521,0.09303815904456747,0.09322321413272562,0.08536865372423365,0.08429944654820856,0.08617741299840649,0.09464882370075907,0.0903171638594267,0.0851904525282295,0.08991278422234028,0.0882541423210706,0.08291496033309916,0.0863556141944107,0.08268192799986293,0.10076249550213323,0.0922979386919347,0.07570466578708382,0.09699970870958345,0.08311372320556537,0.08887099261493124,0.09371669436781412,0.08555370881239185,0.0853138225870016,0.0973286955329758,0.09434039855382875,0.09237333150562876,0.0989941913263995,0.09240760096639881,0.10046777813951097,0.08401843696989426,0.09304501293672143,0.0922910847997807,0.08851459022292282,0.08615685132194448,0.08002261784410825,0.09516971950446358,0.09837048714038485,0.0808793543633591,0.08329192440156953,0.09067356625143504,0.09538219016123783,0.0937029865835061,0.09231850036839673,0.09908329192440157,0.08710268843919738,0.08362776511711591,0.09218827641747057,0.08287383698017513,0.08390192080327616,0.08534123815561764,0.08432686211682457,0.10153013142338208,0.09373040215212214,0.09186614348623223,0.09848014941484898,0.08425146930313052,0.09373040215212212,0.09460084645568106,0.08911773273247547,0.08255170404893676,0.09723274104281966,0.0830451842840253,0.08274361302924901,0.09612241051387058,0.08009801065780228,0.10083103442367336,0.09002930038895839,0.09022806326142459,0.10011822963965664,0.08340844056818768,0.08898750878154936,0.09632802727849077,0.08131114956906153,0.08633505251794867,0.07732218433542946,0.0887613303404671,0.09309299018179948,0.09606072548448448,0.08343585613680371,0.08203080824523226,0.09917239252240369,0.08884357704631517,0.09183872791761621,0.09119446205513955,0.09509432669076952,0.08656123095903086,0.09255153270163292,0.09853498055208101,0.09241445485855278,0.08357978787203783,0.09227052312331864,0.08296293757817723,0.08815133393876047,0.08206507770600231,0.07399119274858207
indicator_1,0.09735611110159187,0.09011154709480647,0.08658864652764692,0.08734257466458768,0.09610870272956255,0.08880245369339111,0.08275046692140299,0.09652679015095698,0.09374410993643018,0.08351810284265176,0.08791830160552423,0.09786329912098833,0.08532753037130963,0.09214029917239251,0.08533438426346361,0.08534123815561766,0.08930278782063363,0.08526584534192357,0.09594420931786636,0.1047925840886894,0.09175648121176815,0.09858981168931309,0.08159901303952985,0.08379911242096609,0.08296979147033123,0.08877503812477511,0.10035811586504689,0.08967975188910404,0.09948081766933392,0.0927845650348692,0.08583471839070612,0.09407309675982249,0.09156457223145593,0.0964308356608009,0.08798684052706433,0.09296276623087335,0.08307259985264133,0.0905776117612789,0.09654049793526498,0.07829543702129846,0.06785695927074588,0.07810352804098629,0.09665016020972911,0.07623926937509637,0.09095457582974932,0.08475865732252706,0.08547831599869778,0.09074210517297508,0.0892616644677096,0.07584174363016397,0.07507410770891518,0.08901492435016536,0.08498483576360925,0.10583437569609842,0.07770600229605389,0.08696561059611727,0.0843131543325166,0.08194856153938421,0.09613611829817857,0.09278456503486919,0.09609499494525454,0.09148232552560787,0.09015267044773051,0.08269563578417094,0.09111221534929148,0.0771097136786553,0.08999503092818832,0.08657493874333887,0.0902417710457326,0.08507393636161134,0.09070098182005107,0.09153030277068593,0.09388804167166431,0.09059817343774096,0.09316838299549358,0.07966621545209987,0.0889875087815493,0.08270248967632496,0.08357293397988386,0.0767327496101849,0.08014598790288038,0.09335343808365176,0.09986463562995834,0.08458731001867686,0.09728071828789776,0.07555388015969566,0.09495724884768937,0.08767156148797996,0.09047480337896883,0.10072822604136322,0.09086547523174722,0.08150991244152775,0.08716437346858351,0.07475197477767682,0.09506691112215351,0.09182502013330819,0.08206507770600231,0.08392933637189219,0.086712016586419,0.08743167526258976
indicator_2,0.09205119857439044,0.08774695430167408,0.0872603279587396,0.10710234574458971,0.08097530885351517,0.08654066928256883,0.09828824043453677,0.09142749438837579,0.08880245369339115,0.08503966690084128,0.0903651411045047,0.09434725244598277,0.0803927280204246,0.09521084285738765,0.09253782491732496,0.08949469680094586,0.08782234711536811,0.08800054831137233,0.08497798187145526,0.08549202378300581,0.08661606209626292,0.08612258186117441,0.09399770394612843,0.08455989445006083,0.08712325011565944,0.10193451106046846,0.08599235791024827,0.07893970288377511,0.08570449443977997,0.07349085862133958,0.0839430441562002,0.09751375062113397,0.07877520947207894,0.09046794948681487,0.08913144051678348,0.09861037336577509,0.08838436627199672,0.08337417110741764,0.0763832011103305,0.08808279501722041,0.0952930895632357,0.08377855074450404,0.088672229742465,0.09360703209335003,0.09054334230050891,0.09048851116327684,0.09992632065934443,0.0813522729219856,0.0929764740151814,0.09117390037867755,0.09475163208306918,0.08269563578417094,0.08765099981151794,0.07756207056081972,0.09912441527732561,0.10510786312777372,0.09027604050650263,0.08952211236956187,0.09112592313359952,0.08963177464402597,0.09584825482771028,0.07980329329518002,0.08884357704631522,0.09191412073131029,0.08578674114562805,0.08632819862579458,0.09458028477921898,0.07608848374770821,0.09327804526995766,0.09709566319973957,0.09155771833930193,0.09032401775158069,0.084690118400987,0.09386747999520229,0.0888847003992392,0.07829543702129846,0.08545775432223572,0.1022292284230908,0.09049536505543085,0.0802830657459605,0.08693134113534724,0.09237333150562876,0.10070766436490126,0.08551943935162182,0.09143434828052985,0.08987851476157026,0.08859683692877092,0.07807611247237022,0.08902863213447337,0.08519730642038345,0.09459399256352703,0.08661606209626296,0.09100940696698137,0.09113963091790754,0.0846147255872929,0.0812426106475215,0.09305186682887544,0.08213361662754236,0.08249001901955075,0.08752762975274585
indicator_3,0.09029660218296465,0.09382635664227823,0.09649937458234094,0.09292164287794932,0.09315467521118558,0.09678723805280924,0.08806908723291244,0.0971230787683556,0.09716420212127964,0.09451174585767892,0.0939154572402803,0.0927228800054831,0.09496410273984339,0.08745909083120579,0.09284625006425526,0.08441596271482668,0.09071468960435909,0.09521084285738761,0.09855554222854303,0.0897414369184901,0.0852110142046915,0.08340158667603367,0.08482034235191312,0.10268843919740923,0.08718493514504548,0.07075615565189079,0.09106423810421344,0.08756875310566992,0.09449803807337089,0.07791161906067408,0.1072668391562859,0.08063261424581483,0.08671887047857299,0.08262024297047688,0.07327153407241137,0.09640342009218486,0.08292866811740719,0.09561522249447406,0.07195558677884203,0.0892616644677096,0.10340809787357995,0.08986480697726222,0.09176333510392215,0.09548499854354794,0.08308630763694934,0.09976182724764826,0.08319596991141347,0.08823358064460854,0.08414180702866642,0.09843902606192494,0.0822912561470845,0.07928239749147548,0.08286698308802112,0.09203063689792844,0.08988536865372422,0.08950840458525386,0.07739757714912356,0.09677353026850125,0.08741796747828173,0.08972087524202807,0.08636246808656467,0.07843251486437862,0.08369630403865597,0.08575247168485804,0.09244872431932283,0.09547129075923991,0.10217439728585873,0.08762358424290194,0.09196895186854233,0.09781532187591027,0.08742482137043574,0.07586915919878,0.0822638405784685,0.08778807765459812,0.08667089323349497,0.09383321053443225,0.08521786809684552,0.0879662788506023,0.07257929096485663,0.08706156508627334,0.08400472918558624,0.09022120936927058,0.07992666335395213,0.0920237830057744,0.08438854714621065,0.08320967769572143,0.08857627525230892,0.08369630403865592,0.08753448364489985,0.08804852555645036,0.09523140453384968,0.09158513390791795,0.0832302393721835,0.08275732081355701,0.09049536505543085,0.08346327170541971,0.09225681533901066,0.09186614348623223,0.09470365483799113,0.08848032076215281
indicator_4,0.0862939291650246,0.09765082846421415,0.09904902246363154,0.087644145919364,0.092572094378095,0.07702061308065318,0.08764414591936392,0.10001542125734654,0.0879594249584483,0.099501379345796,0.09205805246654447,0.09301759736810543,0.08532067647915563,0.08901492435016536,0.09769880570929217,0.09355905484827196,0.09079008241805314,0.07170884666129775,0.09123558540806363,0.08815818783091448,0.084717533969603,0.08251058069601276,0.0997138500025702,0.0844296704991347,0.09026233272219462,0.08320282380356746,0.07925498192285943,0.08628022138071656,0.09338085365226778,0.07795959630575214,0.08710268843919743,0.08441596271482672,0.0971230787683556,0.08510820582238139,0.1023388906975549,0.09277771114271517,0.08770583094875002,0.10206473501139458,0.0864104453316427,0.09037884888881274,0.08869964531108104,0.10147530028615002,0.08468326450883297,0.08112609448090334,0.10006339850242457,0.09961104162026012,0.08756189921351587,0.07860386216822879,0.0889532393207793,0.08792515549767828,0.08432686211682461,0.09177018899607615,0.09025547883004059,0.0890766093795514,0.0891931255461695,0.08671201658641901,0.08939188841863574,0.09593050153355835,0.08214047051969638,0.09589623207278833,0.08729459741950961,0.10076934939428728,0.08198968489230825,0.09301759736810543,0.0914549099569918,0.08762358424290194,0.0818868765099981,0.09415534346567052,0.08779493154675212,0.08427888487174655,0.08839122016415073,0.09499151830845942,0.08414866092082039,0.09405253508336046,0.08804852555645037,0.08384023577389009,0.09320950634841765,0.096547351827419,0.0848683195969911,0.08177721423553402,0.09572488476893816,0.09348366203457789,0.09401826562259041,0.08163328250029984,0.08414866092082042,0.0862939291650246,0.094593992563527,0.09297647401518137,0.09225681533901066,0.0793166669522455,0.08928908003632563,0.09510118058292351,0.08722605849796955,0.09324377580918762,0.09288051952502527,0.09494354106338139,0.07884374839361902,0.09439522969106083,0.07433388735628244,0.08939874231078974
indicator_5,0.09386747999520229,0.07784308013913402,0.10384674697143643,0.08078339987320299,0.08747965250766777,0.09484758657322528,0.09716420212127962,0.08024194239303649,0.08339473278387965,0.08436798546974868,0.09490927160261135,0.08462843337160089,0.07382669933688592,0.09125614708452563,0.091598841692226,0.08277102859786502,0.08768526927228801,0.08377169685235004,0.0864995459296448,0.08634876030225666,0.09506005722999951,0.0838196740974281,0.08817189561522253,0.08820616507599255,0.09697914703312142,0.08056407532427479,0.08051609807919669,0.09307242850533744,0.07891914120731307,0.09056390397697091,0.08275732081355701,0.08057092921642878,0.09474477819091515,0.08297664536248527,0.08891896986000929,0.0920306368979284,0.09293535066225733,0.07710285978650125,0.09610870272956257,0.10341495176573398,0.07838453761930055,0.08604033515532633,0.10361371463820018,0.08876133034046711,0.09379894107366221,0.09127670876098763,0.10137249190383987,0.08514247528315143,0.08200339267661623,0.08153047411798976,0.09469680094583713,0.08713695789996745,0.09723274104281966,0.08978941416356813,0.08975514470279812,0.09990575898288241,0.0869793183804253,0.0843405699011326,0.08535494593992564,0.07665050290433684,0.09293535066225732,0.09389489556381833,0.08287383698017513,0.0992957625811758,0.09453916142629495,0.09353849317180991,0.09723274104281969,0.08451877109713682,0.09451174585767892,0.09838419492469286,0.08496427408714725,0.09142749438837584,0.08776751597813608,0.08879559980123715,0.08240777231370265,0.09011154709480645,0.08695875670396329,0.0929216428779493,0.08597179623378627,0.10211956614862663,0.09682836140573331,0.08148249687291169,0.09148917941776187,0.07918644300131938,0.09479275543599322,0.07100289576943505,0.08238721063724064,0.10289405596202947,0.0865063998217988,0.0923253542605507,0.08943986566371377,0.09071468960435908,0.08123575675536746,0.09736981888589982,0.09691060811158136,0.09124243930021761,0.07861756995253683,0.09255838659378696,0.08211305495108034,0.08558112438100786
indicator_6,0.08680111718442109,0.08657493874333887,0.09366871712273607,0.07859700827607478,0.09288737341717926,0.09920666198317371,0.08616370521409845,0.08909031716385943,0.09294220455441135,0.09089289080036322,0.09680094583711726,0.08686965610596119,0.08911087884032144,0.09736981888589982,0.08398416750912426,0.08290125254879115,0.07521118555199532,0.08790459382121621,0.08728774352735559,0.08675313993934305,0.09063244289851102,0.09315467521118558,0.10214012782508869,0.0811809256181354,0.09834307157176883,0.08496427408714725,0.08392933637189219,0.10973424033172835,0.07737701547266151,0.08584842617501415,0.08961121296756397,0.08536865372423366,0.09445691472044687,0.08261338907832287,0.09312040575041552,0.06782954370212985,0.09488870992614933,0.08995390757526431,0.09575915422970817,0.08957008961463993,0.07853532324668872,0.07940576755024761,0.09507376501430752,0.09771251349360018,0.10153698531553607,0.09584140093555628,0.10349034457942802,0.07833656037422251,0.09730813385651377,0.09011154709480648,0.0890217782423194,0.07723308373742739,0.07830229091345249,0.08824728842891659,0.08554685492023785,0.09166738061376606,0.0805914908928908,0.0916810883980741,0.08918627165401555,0.08381282020527404,0.08418978427374445,0.09312725964256952,0.09110536145713748,0.09035828721235072,0.09140693271191375,0.08710954233135143,0.07977587772656398,0.0943403985538288,0.08496427408714724,0.08245574955878072,0.08734257466458767,0.0812905878925995,0.08138654238275564,0.09134524768252773,0.0890080704580113,0.093600178201196,0.10017306077688871,0.09660218296465106,0.08973458302633605,0.10055002484535906,0.08181833758845805,0.08626651359640859,0.08920683333047756,0.08525213755761556,0.08288069087232913,0.08538921540069568,0.09961104162026013,0.09420332071074865,0.0919004129470023,0.10397697092236254,0.103414951765734,0.07921385856993542,0.09181816624115419,0.09462826202429707,0.08728774352735563,0.0889121159678553,0.0970339781703535,0.08266136632340089,0.08747965250766782,0.10207158890354864
indicator_7,0.08846661297784482,0.08936447285001968,0.09589623207278833,0.08283956751940512,0.09394287280889634,0.08466955672452496,0.08088620825551313,0.09606757937663851,0.0882335806446086,0.08425832319528452,0.1039564092459005,0.09329860694641973,0.09218827641747057,0.09412107400490054,0.09190041294700226,0.08796627885060228,0.08031733520673053,0.09083120577097717,0.0865201076061068,0.09340141532872984,0.08405270643066431,0.08292181422525319,0.09227737701547266,0.09042682613389078,0.0880416716642964,0.08976199859495211,0.08142766573567964,0.09246243210363088,0.07944689090317164,0.08597865012594029,0.0814002501670636,0.09322321413272562,0.0822158633333905,0.08541663096931171,0.08586898785147612,0.09690375421942736,0.08672572437072705,0.08462157947944689,0.07713027535511728,0.08869964531108099,0.0842377615188225,0.07828858312914447,0.08328507050941555,0.09473107040660718,0.10042665478658695,0.0889738009972413,0.08627336748856257,0.0940730967598225,0.0936755710148901,0.09070098182005107,0.08946728123232979,0.09758914343482805,0.0932917530542657,0.09048851116327682,0.09564263806309009,0.09810318534637859,0.10959716248864822,0.08117407172598141,0.08933705728140368,0.08577303336132006,0.08342900224464968,0.0790904885111633,0.09175648121176815,0.09542331351416188,0.08804167166429638,0.08015284179503439,0.0883569507033807,0.08691077945888519,0.08483405013622114,0.10308596494234167,0.0771508370315793,0.08974143691849011,0.09111221534929145,0.09357276263257998,0.08131114956906153,0.09539589794554582,0.09444320693613888,0.09668442967049913,0.08282585973509705,0.08111238669659532,0.07883689450146503,0.09107794588852147,0.0831342848820274,0.09229108479978067,0.09175648121176813,0.07341546580764552,0.09014581655557649,0.08469011840098695,0.08502595911653334,0.09068727403574303,0.09233220815270472,0.09211973749593054,0.10178372543308029,0.08673257826288104,0.08613628964548244,0.09583454704340229,0.0909477219375953,0.07729476876681346,0.09918610030671164,0.08589640342009217
ses_0,0.0909477219375953,0.08289439865663716,0.09650622847449494,0.08883672315416118,0.091646818937304,0.0869244872431932,0.09248984767224688,0.09617724165110261,0.09447062250475488,0.09408680454413051,0.09002244649680437,0.07649286338479462,0.08554685492023784,0.09328489916211169,0.09207861414300647,0.0851013519302274,0.08619797467486849,0.08610887407686642,0.08307945374479533,0.11296242353626566,0.08732201298812566,0.08251743458816675,0.0884597590856908,0.08279844416648105,0.08339473278387965,0.0983088021109988,0.09304501293672143,0.08770583094874998,0.08716437346858348,0.09146176384914585,0.08823358064460857,0.09267490276040508,0.09029660218296466,0.09504634944569146,0.09125614708452562,0.1056081972550162,0.09612241051387055,0.08063946813796886,0.0940936584362845,0.09584825482771028,0.08246945734308869,0.0890491938109354,0.10200990387416257,0.08756189921351587,0.08632819862579465,0.09618409554325666,0.09150974109422388,0.07690409691403505,0.0903171638594267,0.08401843696989428,0.09499837220061343,0.09895306797347543,0.09081749798666919,0.09760285121913609,0.0941005123284385,0.10013879131611866,0.0850191052243793,0.07575949692431588,0.09217456863316255,0.09494354106338136,0.08417607648943642,0.08584842617501415,0.07900138791316116,0.08557427048885385,0.09482017100460924,0.07342917359195353,0.08081766933397302,0.08902863213447335,0.0897208752420281,0.09030345607511865,0.09309299018179946,0.09512174225938555,0.08571134833193401,0.09085176744743922,0.08839122016415071,0.10209215058001066,0.09303130515241347,0.0998989050907284,0.09702027038604545,0.08551943935162179,0.08796627885060229,0.08884357704631517,0.07867925498192287,0.08614999742979046,0.09588252428848035,0.09681465362142527,0.08286698308802112,0.09403882729905247,0.09904902246363151,0.08890526207570126,0.09785644522883433,0.08904919381093536,0.0882541423210706,0.08970031356556607,0.0937646716128922,0.0966501602097291,0.08508079025376535,0.08042014358904064,0.08996761535957233,0.08355922619557582
ses_1,0.09082435187882319,0.08926851835986362,0.09543702129846984,0.09549185243570192,0.09709566319973954,0.10686931341135346,0.09251726324086289,0.09103682253559742,0.08172923699045598,0.08810335669368241,0.11072805469405937,0.08484775792052913,0.08673943215503502,0.08592381898870823,0.090666712359281,0.08634190641010263,0.08739055190966569,0.0863693219787187,0.08277788249001905,0.09196209797638837,0.09286681174071726,0.08593752677301623,0.08223642500985245,0.09667072188619112,0.0885968369287709,0.09936430150271587,0.09436096023029082,0.08817189561522251,0.08388135912681416,0.09719847158204964,0.086698308802111,0.10125597573722177,0.07491646818937303,0.0947721937595312,0.0730864789842532,0.08983053751649221,0.09174277342746015,0.10055687873751307,0.08350439505834374,0.09736981888589984,0.0999811517965765,0.09409365843628449,0.07676016517880092,0.08889155429139324,0.08290810644094515,0.09783588355237234,0.09469680094583713,0.08978256027141414,0.07828172923699046,0.08959750518325596,0.08961806685971797,0.07750723942358764,0.08882301536985315,0.09132468600606573,0.07337434245472146,0.08524528366546151,0.10277068590325733,0.09559466081801203,0.08732201298812563,0.09344939257380785,0.08645156868456673,0.08922739500693956,0.08469011840098697,0.08866537585031098,0.088658521958157,0.0911053614571375,0.08709583454704338,0.10018676856119671,0.11024142835112491,0.08861054471307897,0.10225664399170682,0.08296979147033122,0.09874059731670126,0.07704117475711521,0.07909048851116328,0.09438152190675277,0.0879799866349103,0.09031716385942667,0.08701358784119531,0.09028974829081064,0.09156457223145595,0.09896677575778345,0.09175648121176815,0.10288720206987546,0.0885694213601549,0.07972790048148594,0.09008413152619046,0.08940559620294378,0.087657853703672,0.09765082846421412,0.08273675913709498,0.089659190212642,0.08107126334367128,0.077843080139134,0.09547129075923991,0.09110536145713748,0.08304518428402527,0.08210620105892634,0.09630061170987475,0.08889840818354725
