wt_mtd,nb_mtd,Gini,Gamma
indicator,0,0.08911087884032146,0.0
indicator,1,0.08985109919295418,-0.03377677301211319
indicator,2,0.08792172855160126,-0.0555815237018544
indicator,3,0.089652336320488,-0.02468142686789435
indicator,4,0.0893404842274807,-0.0729468340281399
indicator,5,0.09007042374188243,-0.05233547316629099
indicator,6,0.08926851835986359,-0.036073348179203824
indicator,7,0.0898408183547232,-1.0000000000000002
ses,0,0.09042339918781381,0.0
ses,1,0.08968660578125806,-0.017990965642403923
ses,2,0.0879799866349103,-0.0508185022432336
ses,3,0.08955638183033192,-0.05649713632920054
ses,4,0.08788060519867719,-0.020310632871420247
ses,5,0.08928908003632564,-0.0798159277573075
ses,6,0.08971059440379707,-0.05763536162039418
ses,7,0.08759274172820888,-0.17470103372244736
neg_pow,0,0.08941930398725176,0.0
neg_pow,1,0.09087232912390125,-0.022985531728650553
neg_pow,2,0.08807936807114339,-0.045414621756633314
neg_pow,3,0.0895598087764089,-0.04368677223231366
neg_pow,4,0.09025890577611762,-0.1034946330278852
neg_pow,5,0.08874076866400506,-0.03264046501566456
neg_pow,6,0.08759616867428592,-0.03885263054537931
neg_pow,7,0.08948098901663784,-0.11177282628128965
neg_exp,0,0.08959407823717894,0.0
neg_exp,1,0.08963862853618002,-0.04222962613759701
neg_exp,2,0.08806223334075837,-0.0209707686436963
neg_exp,3,0.09014581655557648,-0.043747176578242314
neg_exp,4,0.08782234711536813,-0.04649557621098213
neg_exp,5,0.08831582735045665,-0.04657866256837559
neg_exp,6,0.08872363393362007,-0.00992882051175027
neg_exp,7,0.08892239680608627,-0.03649040075888361
