wt_mtd,nb_mtd,Gini,Gamma
indicator,0,0.08916913692363053,0.0
indicator,1,0.08944329260979078,-0.017698301740505885
indicator,2,0.0884871746543068,-0.04010633779054233
indicator,3,0.09059131954558694,-0.04213945161344708
indicator,4,0.0899401997909563,-0.07742783150678126
indicator,5,0.08816846866914549,-0.044510054254638165
indicator,6,0.08760644951251692,-0.07497393413937925
indicator,7,0.08857284830623191,-1.0
ses,0,0.0884529051935368,0.0
ses,1,0.08847003992392181,-0.03475410120074701
ses,2,0.08835352375730371,-0.02716773147933895
ses,3,0.08949469680094585,-0.010154461002818492
ses,4,0.08811021058583643,-0.10195768935171796
ses,5,0.0910196878052124,-0.10782317331533336
ses,6,0.08837408543376568,-0.05841304608079867
ses,7,0.08937475368825071,-0.16785749390341848
neg_pow,0,0.08809307585545142,0.0
neg_pow,1,0.08904919381093537,-0.04303027269498515
neg_pow,2,0.08948098901663781,-0.01612367948602247
neg_pow,3,0.08886756566885423,-0.026657905993526715
neg_pow,4,0.08946042734017579,-0.06739777977813714
neg_pow,5,0.08807936807114339,-0.05774929724581804
neg_pow,6,0.0892548105755556,-0.0504284683821358
neg_pow,7,0.08833638902691866,-0.15423782416749127
neg_exp,0,0.08973458302633609,0.0
neg_exp,1,0.08904233991878138,-0.010027309215604172
neg_exp,2,0.0898236836243382,-0.01688753211933003
neg_exp,3,0.08781549322321415,-0.053517664893143815
neg_exp,4,0.08912801357070645,-0.046777739482663616
neg_exp,5,0.08978256027141414,-0.055235803039286845
neg_exp,6,0.08840492794845875,-0.03662258670725953
neg_exp,7,0.0890697554873974,-0.03275262526337081
