wt_mtd,nb_mtd,Gini,Gamma
indicator,0,0.08975171775672111,0.0
indicator,1,0.09085862133959324,-0.033533696061478234
indicator,2,0.08882301536985317,0.018382473142650266
indicator,3,0.0895221123695619,-0.017347876792206916
indicator,4,0.0893370572814037,-0.04990364239320615
indicator,5,0.08924795668340157,-0.0527277819223502
indicator,6,0.08959065129110193,-0.026478716613823713
indicator,7,0.08851116327684583,-1.0
ses,0,0.08859683692877093,0.0
ses,1,0.08941930398725176,-0.003884251728530283
ses,2,0.08977227943318312,-0.05468644906157033
ses,3,0.0894295848254828,-0.05226528536086027
ses,4,0.0891622830314765,-0.06733709522791118
ses,5,0.09015267044773051,-0.08503555089171558
ses,6,0.09009098541834443,-0.07256560981403848
ses,7,0.08801768304175733,-0.13372462503611643
neg_pow,0,0.08905604770308939,0.0
neg_pow,1,0.08903891297270439,-0.05464592469615663
neg_pow,2,0.0885557135758469,-0.052335023573508034
neg_pow,3,0.08967289799695001,-0.029665592041380383
neg_pow,4,0.08875104950223608,-0.021168099050432355
neg_pow,5,0.08992991895272529,-0.03578787385198956
neg_pow,6,0.08899778961978033,-0.040407351256511896
neg_pow,7,0.08892925069824029,-0.1055801174915689
neg_exp,0,0.08972772913418209,0.0
neg_exp,1,0.0872911704734326,-0.02677039456281837
neg_exp,2,0.08905262075701242,-0.02897813230576124
neg_exp,3,0.08860026387484794,-0.05556443478432071
neg_exp,4,0.08812049142406744,-0.025023103526764293
neg_exp,5,0.08715066568427543,-0.03726092779455614
neg_exp,6,0.08870307225715804,-0.024591925719830793
neg_exp,7,0.08803481777214234,-0.009004247406043563
