wt_mtd,nb_mtd,Gini,Gamma
indicator,0,0.08870992614931206,0.0
indicator,1,0.08791830160552427,-0.0027670695498196412
indicator,2,0.08898408183547234,-0.022058568030578554
indicator,3,0.08745909083120576,-0.041831338235344726
indicator,4,0.08910059800209043,-0.03151069946355413
indicator,5,0.08705813814019636,-0.07218328784638584
indicator,6,0.08961121296756397,-0.06306957158192447
indicator,7,0.08905262075701238,-1.0000000000000002
ses,0,0.08899436267370332,0.0
ses,1,0.08845975908569081,-0.0076132028554968855
ses,2,0.0895563818303319,0.0026915752106395877
ses,3,0.08795599801237128,-0.027637658972685192
ses,4,0.0900327273350354,-0.06193668399684798
ses,5,0.08949812374702285,-0.045423191797141355
ses,6,0.08961463991364095,-0.05810419332750077
ses,7,0.08713695789996745,-0.18043574867955886
neg_pow,0,0.08775723513990508,0.0
neg_pow,1,0.08942615787940578,-0.008675715764582701
neg_pow,2,0.08745566388512876,-0.052999310727311094
neg_pow,3,0.08837408543376571,-0.041478838723881244
neg_pow,4,0.0903274446976577,-0.03611537121822163
neg_pow,5,0.09002587344288138,-0.06675305770364606
neg_pow,6,0.09021092853103957,-0.0699114562808183
neg_pow,7,0.08907318243347442,-0.09461952873487856
neg_exp,0,0.08987166086941624,0.0
neg_exp,1,0.08836037764945769,-0.00992458823878854
neg_exp,2,0.08974829081064409,0.0015861956426635759
neg_exp,3,0.0902109285310396,-0.039215708656635644
neg_exp,4,0.08986823392333923,-0.02614571845447963
neg_exp,5,0.08836380459553471,-0.03371650389619571
neg_exp,6,0.08923082195301657,-0.014769200438288096
neg_exp,7,0.0895529548842549,-0.038183688245568795
