wt_mtd,nb_mtd,Gini,Gamma
indicator,0,0.08879217285516013,0.0
indicator,1,0.0887647572865441,0.009513075866250761
indicator,2,0.08859340998269391,-0.018952014976301335
indicator,3,0.08930621476671065,-0.060489169876859025
indicator,4,0.0882472884289166,-0.0635960766548587
indicator,5,0.08788060519867719,-0.04552303178643804
indicator,6,0.08864138722777198,-0.06566152204169422
indicator,7,0.08906975548739743,-1.0
ses,0,0.08755504532136188,0.0
ses,1,0.08932334949709568,-0.03901187648057076
ses,2,0.0895598087764089,0.014559055856788078
ses,3,0.0885762752523089,-0.028297718980664008
ses,4,0.08920340638440054,-0.0692602258510879
ses,5,0.08902863213447339,-0.05199309754203729
ses,6,0.08796285190452527,-0.0728188617607728
ses,7,0.08884700399239218,-0.17748700068953027
neg_pow,0,0.08818560339953052,0.0
neg_pow,1,0.09043710697212182,0.006183551040650237
neg_pow,2,0.08976199859495214,0.03404439807457553
neg_pow,3,0.0892753722520176,-0.033934795787034705
neg_pow,4,0.0900464351193434,-0.012850000043220108
neg_pow,5,0.0892548105755556,-0.03932028625609424
neg_pow,6,0.0891554291393225,-0.03662750980756402
neg_pow,7,0.09025890577611763,-0.0989445309947015
neg_exp,0,0.08904233991878138,0.0
neg_exp,1,0.08897380099724132,-0.028851204716276096
neg_exp,2,0.08855228662976988,-0.015434628228761078
neg_exp,3,0.08904576686485838,-0.03649012724310141
neg_exp,4,0.08947756207056085,-0.02745164276237276
neg_exp,5,0.09084148660920821,-0.03850831611102813
neg_exp,6,0.09046109559466081,-0.053328134782575295
neg_exp,7,0.0897551447027981,-0.05669448712164299
