wt_mtd,nb_mtd,Gini,Gamma
indicator,0,0.08984767224687717,0.0
indicator,1,0.09004643511934342,-0.001545407008766395
indicator,2,0.08903548602662734,-0.03992009959547779
indicator,3,0.08841520878668976,-0.037404251904567545
indicator,4,0.08979969500179916,-0.055912276287608434
indicator,5,0.08983396446256918,-0.07331714478736556
indicator,6,0.08794229022806327,-0.07631950718267433
indicator,7,0.08780521238498312,-1.0
ses,0,0.08836723154161172,0.0
ses,1,0.08966261715871901,-0.0014439803930846493
ses,2,0.08645156868456674,-0.012624240481628022
ses,3,0.09127670876098766,-0.055756613397053637
ses,4,0.08851801716899987,-0.06058704769744045
ses,5,0.08990593033018625,-0.06479006989015913
ses,6,0.08945014650194477,-0.07064854394937567
ses,7,0.08832610818868766,-0.21218680444515142
neg_pow,0,0.08885385788454618,0.0
neg_pow,1,0.0888675656688542,-0.004509643298561491
neg_pow,2,0.08976199859495212,-0.052364160196837393
neg_pow,3,0.088668802796388,-0.0589550187197737
neg_pow,4,0.08821301896814654,-0.032639133297725144
neg_pow,5,0.08998475008995732,-0.06678533443994003
neg_pow,6,0.08820616507599255,-0.05665660727505741
neg_pow,7,0.0879971213652953,-0.11970388076380656
neg_exp,0,0.09107451894244445,0.0
neg_exp,1,0.09046794948681482,-0.03181375706489871
neg_exp,2,0.08994019979095627,0.001530696681763637
neg_exp,3,0.08987851476157024,-0.0649242342617094
neg_exp,4,0.08976885248710612,-0.013712528105681559
neg_exp,5,0.08930621476671066,0.006694325496231231
neg_exp,6,0.08816161477699147,-0.046573371752800144
neg_exp,7,0.0879628519045253,-0.039491616035681215
