wt_mtd,nb_mtd,Gini,Gamma
indicator,0,0.08931649560494165,0.0
indicator,1,0.08881273453162214,0.0015537271019007426
indicator,2,0.08870307225715801,-0.04818981983809295
indicator,3,0.08933363033532668,-0.020320375082743078
indicator,4,0.08908689021778243,-0.05689718263405698
indicator,5,0.0897380099724131,-0.06720765565818719
indicator,6,0.08940559620294375,-0.06507440404155107
indicator,7,0.08924452973732455,-1.0
ses,0,0.08916913692363049,0.0
ses,1,0.08809650280152845,0.020773468608308372
ses,2,0.08871335309538908,-0.021049317169883463
ses,3,0.0881650417230685,0.0013488793515933398
ses,4,0.08958722434502492,-0.07415806367983452
ses,5,0.08991963811449427,-0.034474807773891995
ses,6,0.09023149020750158,-0.0660246851936731
ses,7,0.087685269272288,-0.14600219981690735
neg_pow,0,0.08896694710508732,0.0
neg_pow,1,0.08868251058069601,-0.021355764247357467
neg_pow,2,0.09055019619266293,-0.03873333858040803
neg_pow,3,0.08791487465944725,-0.052875549444850345
neg_pow,4,0.08949469680094585,-0.07031670765774496
neg_pow,5,0.08818903034560753,0.004980816810176664
neg_pow,6,0.09059817343774099,-0.08420085282635537
neg_pow,7,0.0887441956100821,-0.0984616970767042
neg_exp,0,0.08852144411507686,0.0
neg_exp,1,0.08867222974246503,-0.013265646118576759
neg_exp,2,0.08874419561008207,-0.025177773312913473
neg_exp,3,0.08947070817840681,-0.04171655586979721
neg_exp,4,0.09037542194273576,-0.040058200524301424
neg_exp,5,0.09004300817326641,-0.062244642259050686
neg_exp,6,0.08928222614417161,-0.0502112476698984
neg_exp,7,0.08975514470279812,-0.04567193099069568
