wt_mtd,nb_mtd,Gini,Gamma
indicator,0,0.09031373691334962,0.0
indicator,1,0.08906290159524341,-0.01661845049338047
indicator,2,0.08740425969397375,-0.027484911144598237
indicator,3,0.08872363393362007,-0.0664397468266619
indicator,4,0.08892239680608627,-0.036239410196328974
indicator,5,0.08890526207570125,-0.053549598614093946
indicator,6,0.0890526207570124,-0.055336047800926366
indicator,7,0.08946728123232986,-1.0
ses,0,0.08837065848768869,0.0
ses,1,0.08931649560494166,-0.01030707274853673
ses,2,0.09044396086427581,-0.06123487368636592
ses,3,0.08958037045287093,-0.05650681934023853
ses,4,0.08860026387484793,-0.06855876884975494
ses,5,0.08910402494816744,-0.03304204405626886
ses,6,0.0909271602611333,-0.07562352944490724
ses,7,0.09020407463888556,-0.19398468363874302
neg_pow,0,0.08863796028169497,0.0
neg_pow,1,0.0889429584825483,-0.021710367952053507
neg_pow,2,0.08966947105087303,-0.01611301901366857
neg_pow,3,0.08946385428625281,-0.08452120608111274
neg_pow,4,0.08941245009509777,-0.07220311232520843
neg_pow,5,0.08905604770308939,-0.04313062469147631
neg_pow,6,0.08878531896300612,-0.0450294821070376
neg_pow,7,0.0908312057709772,-0.06916923371191655
neg_exp,0,0.08780521238498312,0.0
neg_exp,1,0.08835009681122667,-0.014997449505905532
neg_exp,2,0.0889600932129333,-0.02979349170841508
neg_exp,3,0.08902863213447337,-0.04539428691665259
neg_exp,4,0.08990593033018626,-0.019911996249026107
neg_exp,5,0.08938503452648175,-0.05939991925651597
neg_exp,6,0.08901149740408838,-0.012994425003598748
neg_exp,7,0.09105053031990544,-0.05051252194863416
