wt_mtd,nb_mtd,Gini,Gamma
indicator,0,0.08911087884032148,0.0
indicator,1,0.08757218005174688,-0.017520020425753062
indicator,2,0.08860369082092492,-0.044780753463392484
indicator,3,0.0895495279381779,-0.04315201346877104
indicator,4,0.08970374051164305,-0.04068255193272885
indicator,5,0.0900018848203424,-0.05637142676712867
indicator,6,0.09075923990336013,-0.053289747436044616
indicator,7,0.08869621836500405,-1.0
ses,0,0.08714381179212147,0.0
ses,1,0.08802110998783438,-0.002622341817028727
ses,2,0.08824043453676257,-0.03524555421591674
ses,3,0.08935419201178871,-0.032418951247933765
ses,4,0.08907318243347441,-0.06366136043704594
ses,5,0.08970031356556607,-0.0884937491110194
ses,6,0.08975171775672114,-0.07685248794442942
ses,7,0.08785661657613816,-0.17580558928012058
neg_pow,0,0.0894467195558678,0.0
neg_pow,1,0.08841178184061273,-0.014725963106973125
neg_pow,2,0.0887613303404671,-0.01938522831939449
neg_pow,3,0.08972430218810508,-0.051687066700420156
neg_pow,4,0.09011154709480647,-0.0646504092743897
neg_pow,5,0.0894432926097908,-0.06393489097038335
neg_pow,6,0.08793886328198625,-0.0784100365703411
neg_pow,7,0.0892822261441716,-0.13425556358736743
neg_exp,0,0.08799026747314133,0.0
neg_exp,1,0.0899573345213413,-0.0032420710728364357
neg_exp,2,0.08988194170764723,-0.024922293411629198
neg_exp,3,0.08893610459039428,-0.03402280367677059
neg_exp,4,0.08953239320779288,-0.055322306280044184
neg_exp,5,0.08894638542862528,-0.059219011894896194
neg_exp,6,0.09019379380065454,-0.048842538698564246
neg_exp,7,0.08857627525230888,-0.08110998245662976
