wt_mtd,nb_mtd,Gini,Gamma
indicator,0,0.0891417213550145,0.0
indicator,1,0.08895666626685629,-0.04542761917978497
indicator,2,0.088685937526773,0.0013357173917125105
indicator,3,0.08808279501722041,0.004156908309899898
indicator,4,0.08811363753191345,-0.0519664473486149
indicator,5,0.08857284830623191,-0.08921612171530517
indicator,6,0.08792172855160127,-0.05626525153683408
indicator,7,0.08971059440379706,-1.0
ses,0,0.08901835129624236,0.0
ses,1,0.0893541920117887,-0.028317435906691835
ses,2,0.08919997943832353,-0.032607990139896896
ses,3,0.08878531896300612,-0.03380766893328341
ses,4,0.08805537944860437,-0.08215232821949031
ses,5,0.08959407823717894,-0.025644178327579967
ses,6,0.0898545261390312,-0.04955266265404743
ses,7,0.08850430938469182,-0.13824915511404756
neg_pow,0,0.09047137643289185,0.0
neg_pow,1,0.0904473878103528,0.009558044915070046
neg_pow,2,0.08996761535957234,-0.027446978702783953
neg_pow,3,0.08901835129624236,-0.010070634439015007
neg_pow,4,0.08881616147769916,-0.04271895121689151
neg_pow,5,0.08865509501207999,-0.014713303366692706
neg_pow,6,0.08969345967341205,-0.050131304240530215
neg_pow,7,0.08992649200664828,-0.07609022522520618
neg_exp,0,0.08879217285516014,0.0
neg_exp,1,0.08912801357070646,-0.019417192716023157
neg_exp,2,0.08942273093332877,-0.003674011513514891
neg_exp,3,0.08939874231078976,-0.050655670295313815
neg_exp,4,0.08964890937441097,-0.01580728660633214
neg_exp,5,0.08937475368825072,-0.02753683795666243
neg_exp,6,0.08866537585031098,-0.046397439704006546
neg_exp,7,0.08932677644317266,-0.05416324700942434
