wt_mtd,nb_mtd,Gini,Gamma
indicator,0,0.0881684686691455,0.0
indicator,1,0.0898408183547232,0.006799922168643396
indicator,2,0.08845975908569081,-0.0472033156645105
indicator,3,0.08955980877640891,-0.028692105913507033
indicator,4,0.08997446925172632,-0.06392488107371677
indicator,5,0.08784290879183017,-0.06680514598145101
indicator,6,0.08909031716385943,-0.06035606521469515
indicator,7,0.08897380099724134,-1.0
ses,0,0.08760644951251692,0.0
ses,1,0.09057761176127893,0.007195287606905929
ses,2,0.08960435907540994,-0.012100626064116687
ses,3,0.08931649560494163,-0.03673268602751978
ses,4,0.08828841178184063,-0.04305537614378517
ses,5,0.08856256746800088,-0.014328581332756963
ses,6,0.08929250698240263,-0.12090535867377876
ses,7,0.08904233991878138,-0.11910615220907522
neg_pow,0,0.08933705728140368,0.0
neg_pow,1,0.09019036685457757,-0.0416870318397034
neg_pow,2,0.08781892016929113,-0.014463539513864723
neg_pow,3,0.08968660578125803,-0.017795554884398337
neg_pow,4,0.0880965028015284,-0.03996848621557583
neg_pow,5,0.08921711416870856,-0.028305990337844186
neg_pow,6,0.08938160758040473,-0.05192293376962237
neg_pow,7,0.0877812237624441,-0.11512211836522318
neg_exp,0,0.08865166806600301,0.0
neg_exp,1,0.08768184232621101,0.027880478619956815
neg_exp,2,0.08862425249738695,-0.052344283908838246
neg_exp,3,0.08957008961463993,-0.03128287584163543
neg_exp,4,0.09011154709480648,-0.03493875830727678
neg_exp,5,0.08827470399753262,-0.036794222019753735
neg_exp,6,0.09106423810421344,-0.03551867473571987
neg_exp,7,0.08853515189938488,-0.04493384521418589
