wt_mtd,nb_mtd,Gini,Gamma
indicator,0,0.08881958842377616,0.0
indicator,1,0.08772639262521206,-0.0059850633352046215
indicator,2,0.08704785730196538,-0.02396319369383062
indicator,3,0.08900807045801136,-0.06732730882214363
indicator,4,0.09080036325628416,-0.02922541892726662
indicator,5,0.089648909374411,-0.0531766120768712
indicator,6,0.08801425609568035,-0.061303938665439456
indicator,7,0.088672229742465,-1.0
ses,0,0.08929250698240265,0.0
ses,1,0.08977570637926013,-0.007309599409734055
ses,2,0.09069070098182005,-0.0071483660656993814
ses,3,0.08852487106115384,-0.05098716008381702
ses,4,0.08859683692877092,-0.05545001161241521
ses,5,0.08813419920837548,-0.07914389606320534
ses,6,0.08858655609053992,-0.05533441220368722
ses,7,0.0893473381196347,-0.20772644791888079
neg_pow,0,0.08922739500693956,0.0
neg_pow,1,0.0893370572814037,-0.00196853295230424
neg_pow,2,0.08996761535957232,-0.04526308638988513
neg_pow,3,0.08997789619780334,-0.0037371984307852956
neg_pow,4,0.08854200579153886,-0.0015946933530192207
neg_pow,5,0.0898373914086462,-0.07031937923448564
neg_pow,6,0.09062558900635698,-0.09193248499405463
neg_pow,7,0.089666044104796,-0.1376735446393022
neg_exp,0,0.09101968780521238,0.0
neg_exp,1,0.08918284470793852,-0.01215375323039608
neg_exp,2,0.090632442898511,-0.0001685756143052136
neg_exp,3,0.08931306865886465,-0.004980459285767179
neg_exp,4,0.09067013930535803,-0.024555168919686253
neg_exp,5,0.08937818063432773,-0.05174060190935849
neg_exp,6,0.08931306865886465,-0.02012659994414831
neg_exp,7,0.08931992255101867,-0.027920751466266953
