wt_mtd,nb_mtd,Gini,Gamma
indicator,0,0.08887784650708523,0.0
indicator,1,0.08952896626171587,-0.000982766735964823
indicator,2,0.0897585716488751,-0.028314323261040338
indicator,3,0.0900395812271894,-0.019394065446988126
indicator,4,0.08937818063432772,-0.045180461791989535
indicator,5,0.08913486746286046,-0.06113747458239066
indicator,6,0.0904439608642758,-0.06996536896239165
indicator,7,0.08844262435530578,-1.0
ses,0,0.0882678501053786,0.0
ses,1,0.08876133034046711,0.004038070497136411
ses,2,0.08787717825260022,-0.03396124250918889
ses,3,0.08966604410479602,-0.06802267150941264
ses,4,0.08869621836500402,-0.05475077259583386
ses,5,0.08897037405116431,-0.03919426398569765
ses,6,0.0873836980175117,-0.013110316547876312
ses,7,0.08958037045287093,-0.15437873830219395
neg_pow,0,0.08947413512448382,0.0
neg_pow,1,0.08890868902177823,-0.056483875015766474
neg_pow,2,0.0889086890217782,-0.032110779727230095
neg_pow,3,0.08951525847740788,-0.04686067724872818
neg_pow,4,0.08768526927228802,-0.07342743915000577
neg_pow,5,0.08841863573276673,-0.03819319262695079
neg_pow,6,0.08889840818354725,-0.05180043496891494
neg_pow,7,0.08769555011051902,-0.03731549921237326
neg_exp,0,0.08952896626171589,0.0
neg_exp,1,0.0900327273350354,0.006818990689601726
neg_exp,2,0.08976885248710613,0.012445453029785176
neg_exp,3,0.08942958482548277,-0.04118978838941186
neg_exp,4,0.08871678004146608,-0.02139537145440376
neg_exp,5,0.08872020698754304,0.007841952192766361
neg_exp,6,0.08914857524716849,-0.07090475554377508
neg_exp,7,0.08865509501207999,-0.054519613750943344
