wt_mtd,nb_mtd,Gini,Gamma
indicator,0,0.08825414232107057,0.0
indicator,1,0.08888470039923922,-0.008464994810375073
indicator,2,0.08895666626685628,-0.0020443776688811436
indicator,3,0.09067013930535806,-0.05701390453487095
indicator,4,0.09010812014872946,-0.030869776661854843
indicator,5,0.08992991895272529,-0.04219535366648439
indicator,6,0.0883980740563047,-0.06998105386024789
indicator,7,0.08893610459039425,-1.0000000000000002
ses,0,0.08776408903205908,0.0
ses,1,0.08959407823717894,-0.03416052364619609
ses,2,0.08891896986000927,-0.014754942963465596
ses,3,0.08741796747828173,-0.05180253894720027
ses,4,0.0905433423005089,-0.07955033887868615
ses,5,0.08874762255615908,-0.10092671517488219
ses,6,0.08968317883518104,-0.06564151051631947
ses,7,0.08796627885060229,-0.15926706984725153
neg_pow,0,0.08873734171792808,0.0
neg_pow,1,0.09013210877126848,-0.07653092331060019
neg_pow,2,0.08808622196329743,0.017819250026965706
neg_pow,3,0.08903548602662739,-0.03787486080493772
neg_pow,4,0.0902657596682716,-0.0798004716126281
neg_pow,5,0.0862014016209455,-0.03781046453166789
neg_pow,6,0.08861739860523296,-0.08997933961037394
neg_pow,7,0.08911430578639847,-0.12291794534010037
neg_exp,0,0.08934733811963472,0.0
neg_exp,1,0.09033087164373468,0.007491987127181831
neg_exp,2,0.08944671955586779,-0.008574709300876816
neg_exp,3,0.08933020338924968,-0.06453442789873756
neg_exp,4,0.08918627165401552,-0.06425931899959154
neg_exp,5,0.08938846147255874,-0.031503180426238585
neg_exp,6,0.08912801357070649,-0.06758256832426748
neg_exp,7,0.08943643871763679,-0.06012398176184047
