wt_mtd,nb_mtd,Gini,Gamma
indicator,0,0.0878943129829852,0.0
indicator,1,0.08883672315416116,0.005930682872843918
indicator,2,0.08991963811449427,-0.0058937472846744
indicator,3,0.0878737513065232,-0.026451860771994472
indicator,4,0.08896009321293333,-0.039962425496758214
indicator,5,0.08998475008995732,-0.06173609007044244
indicator,6,0.08963177464402597,-0.08780879270675546
indicator,7,0.0879834135809873,-1.0
ses,0,0.08732201298812564,0.0
ses,1,0.0901355357173455,-0.01386857835708992
ses,2,0.08910059800209044,-0.04623761861708313
ses,3,0.08892925069824027,-0.004583916219865706
ses,4,0.08967632494302702,-0.07028179819653355
ses,5,0.08784290879183018,-0.05471254032713546
ses,6,0.08853515189938488,-0.09713939808238983
ses,7,0.09137609019722073,-0.13569870613038104
neg_pow,0,0.08900464351193435,0.0
neg_pow,1,0.08868593752677303,-0.0020899008792745885
neg_pow,2,0.09049193810935387,-0.020890060807421666
neg_pow,3,0.08856599441407792,-0.04481181996076131
neg_pow,4,0.08901835129624233,-0.07499273804172171
neg_pow,5,0.08917256386970751,-0.03481838153206249
neg_pow,6,0.09054676924658592,-0.06994462305282179
neg_pow,7,0.0898579530851082,-0.09207546052780413
neg_exp,0,0.08825756926714759,0.0
neg_exp,1,0.09014581655557649,-0.0481236488076269
neg_exp,2,0.08806908723291243,-0.039429018574120095
neg_exp,3,0.08993334589880228,-0.02677402546767277
neg_exp,4,0.08945357344802178,-0.04756650456475117
neg_exp,5,0.08941587704117476,-0.036933546386581736
neg_exp,6,0.08933020338924968,-0.012369837550018525
neg_exp,7,0.08735628244889568,-0.044873844379699684
