wt_mtd,nb_mtd,Gini,Gamma
indicator,0,0.09026233272219461,0.0
indicator,1,0.08918284470793855,-0.03165500104917761
indicator,2,0.08854885968369289,-0.02501830268147731
indicator,3,0.08937818063432772,-0.04905476364140844
indicator,4,0.08844262435530575,-0.036176069887489525
indicator,5,0.08995733452134133,-0.047560602999352164
indicator,6,0.08834666986514969,-0.09165301441885935
indicator,7,0.09008070458011347,-1.0
ses,0,0.0904336800260448,0.0
ses,1,0.08857970219838593,0.005961986623492577
ses,2,0.08848032076215283,-0.03444445073964175
ses,3,0.08941930398725176,-0.04191900390821815
ses,4,0.08943643871763676,-0.017870685874667017
ses,5,0.08981340278610714,-0.08845133954224496
ses,6,0.08882986926200717,-0.066299199628339
ses,7,0.08846318603176781,-0.1559793793239005
neg_pow,0,0.08844947824745977,0.0
neg_pow,1,0.09025890577611762,-0.007782525943562256
neg_pow,2,0.08955638183033193,-0.0378627114468371
neg_pow,3,0.08905947464916639,-0.006890947921668357
neg_pow,4,0.0888744195610082,-0.041322249573335114
neg_pow,5,0.08813419920837547,-0.05037316667940235
neg_pow,6,0.09056733092304792,-0.06472942326248836
neg_pow,7,0.0895598087764089,-0.11001089318391677
neg_exp,0,0.08854885968369286,0.0
neg_exp,1,0.0881650417230685,-0.021903756325376476
neg_exp,2,0.08950840458525386,-0.02624827261663005
neg_exp,3,0.08831925429653363,-0.02641287499923744
neg_exp,4,0.0895563818303319,-0.03356699634948702
neg_exp,5,0.08906290159524338,0.009927436201884304
neg_exp,6,0.08924110279124758,0.009237241508380737
neg_exp,7,0.08970374051164304,-0.046732758814278075
