wt_mtd,nb_mtd,Gini,Gamma
indicator,0,0.09036171415842773,0.0
indicator,1,0.08870649920323503,-0.012702919398415634
indicator,2,0.0889566662668563,-0.024393028341690777
indicator,3,0.08971059440379706,-0.04851565442220424
indicator,4,0.08879559980123714,-0.031575212468654267
indicator,5,0.08864138722777198,-0.04865442499492005
indicator,6,0.08942273093332875,-0.053609224659494
indicator,7,0.09113963091790751,-1.0
ses,0,0.08790116687513926,0.0
ses,1,0.08836380459553472,-0.024868792489061965
ses,2,0.0892616644677096,-0.04836309153129483
ses,3,0.08901835129624236,-0.04451177720694704
ses,4,0.08921026027655457,0.00010088881771744057
ses,5,0.08970716745772006,-0.04751864077711827
ses,6,0.08845290519353675,-0.08016136059538786
ses,7,0.09061188122204897,-0.16306994376369668
neg_pow,0,0.08978941416356814,0.0
neg_pow,1,0.08724319322835458,-0.032109404570138916
neg_pow,2,0.08888470039923921,-0.030093334221700376
neg_pow,3,0.08922054111478557,-0.037503468338187324
neg_pow,4,0.0885625674680009,-0.07009164604118498
neg_pow,5,0.08909374410993642,-0.06280273586099597
neg_pow,6,0.08982368362433818,-0.051605894630113294
neg_pow,7,0.08977570637926013,-0.11138286528979582
neg_exp,0,0.08913144051678348,0.0
neg_exp,1,0.0895461009921009,-0.03394196094238293
neg_exp,2,0.08803481777214237,-0.025238042985657457
neg_exp,3,0.08980654889395315,-0.06219460860812219
neg_exp,4,0.08809992974760542,-0.03948586639890815
neg_exp,5,0.08925481057555561,-0.02104591063865573
neg_exp,6,0.08836037764945767,-0.06735652873382947
neg_exp,7,0.08808964890937443,-0.02411150623392734
