wt_mtd,nb_mtd,Gini,Gamma
indicator,0,0.09192440156954132,0.0
indicator,1,0.08842891657099777,-0.020841351772037907
indicator,2,0.08921368722263157,-0.03754447929813206
indicator,3,0.08893610459039426,-0.020603604229681934
indicator,4,0.08874762255615909,-0.09267635270115379
indicator,5,0.08906632854132042,-0.04633833741025295
indicator,6,0.09009441236442142,-0.05424525157456498
indicator,7,0.08959750518325593,-1.0
ses,0,0.0892753722520176,0.0
ses,1,0.08950497763917686,-0.020558806366795593
ses,2,0.0900430081732664,-0.04722871215058129
ses,3,0.090670139305358,-0.03093563818100639
ses,4,0.08925481057555563,-0.06544263926781686
ses,5,0.08786004352221517,-0.05780654432421129
ses,6,0.08928908003632563,-0.05530118026164501
ses,7,0.08922739500693957,-0.16817913173593382
neg_pow,0,0.08830211956614861,0.0
neg_pow,1,0.08840492794845875,-0.02340092740996033
neg_pow,2,0.09021778242319356,-0.033734668759905495
neg_pow,3,0.08941587704117476,-0.005515694667123923
neg_pow,4,0.09006356984972841,-0.045552691745143974
neg_pow,5,0.0898408183547232,-0.05466739759047609
neg_pow,6,0.08783262795359914,-0.02711313196386466
neg_pow,7,0.08886756566885422,-0.10926817385438423
neg_exp,0,0.09027604050650263,0.0
neg_exp,1,0.08825071537499357,-0.002658662585286645
neg_exp,2,0.08849745549253782,-0.010265344112010024
neg_exp,3,0.08903205908055037,-0.07536588328945097
neg_exp,4,0.08950497763917684,-0.04900187405424672
neg_exp,5,0.08959065129110197,-0.018474664375705448
neg_exp,6,0.08914514830109149,-0.039063957380012976
neg_exp,7,0.08836723154161168,-0.04133573046373326
