wt_mtd,nb_mtd,Gini,Gamma
indicator,0,0.08989222254587825,0.0
indicator,1,0.088658521958157,-0.049102330765636096
indicator,2,0.08953582015386986,-0.004250980433981367
indicator,3,0.08949469680094582,-0.0494342137835827
indicator,4,0.08901492435016536,-0.035710213049265374
indicator,5,0.08949469680094585,-0.06380241820391677
indicator,6,0.08967632494302705,-0.039293444679652345
indicator,7,0.08849060160038383,-1.0
ses,0,0.08898408183547235,0.0
ses,1,0.08954952793817789,-0.00814825523460561
ses,2,0.0884631860317678,-0.04129493824664189
ses,3,0.08919997943832353,-0.029470768339450254
ses,4,0.08911773273247545,-0.03956907751654497
ses,5,0.08799026747314131,-0.06843359095686628
ses,6,0.089645482428334,-0.0461139796983157
ses,7,0.08926166446770961,-0.19143599916465104
neg_pow,0,0.08882986926200714,0.0
neg_pow,1,0.08914857524716852,-0.023444183496985238
neg_pow,2,0.0883843662719967,-0.031601356815966646
neg_pow,3,0.08938503452648172,-0.0013115759760818284
neg_pow,4,0.08846318603176777,-0.02607304070887073
neg_pow,5,0.08813419920837548,-0.05363296285940006
neg_pow,6,0.08925823752163259,-0.06517303353830058
neg_pow,7,0.08905604770308939,-0.10514729697949105
neg_exp,0,0.08981340278610715,0.0
neg_exp,1,0.08881273453162214,-0.02310777739408724
neg_exp,2,0.08941930398725176,-0.028831183695013182
neg_exp,3,0.08940559620294375,-0.013095051430128457
neg_exp,4,0.09038227583488974,-0.03163968329347542
neg_exp,5,0.08910402494816744,-0.027808402423466327
neg_exp,6,0.08828155788968658,-0.04230466728989045
neg_exp,7,0.09046452254073781,-0.04683422532758287
