,sim_0,sim_1,sim_2,sim_3,sim_4,sim_5,sim_6,sim_7,sim_8,sim_9,sim_10,sim_11,sim_12,sim_13,sim_14,sim_15,sim_16,sim_17,sim_18,sim_19,sim_20,sim_21,sim_22,sim_23,sim_24,sim_25,sim_26,sim_27,sim_28,sim_29,sim_30,sim_31,sim_32,sim_33,sim_34,sim_35,sim_36,sim_37,sim_38,sim_39,sim_40,sim_41,sim_42,sim_43,sim_44,sim_45,sim_46,sim_47,sim_48,sim_49,sim_50,sim_51,sim_52,sim_53,sim_54,sim_55,sim_56,sim_57,sim_58,sim_59,sim_60,sim_61,sim_62,sim_63,sim_64,sim_65,sim_66,sim_67,sim_68,sim_69,sim_70,sim_71,sim_72,sim_73,sim_74,sim_75,sim_76,sim_77,sim_78,sim_79,sim_80,sim_81,sim_82,sim_83,sim_84,sim_85,sim_86,sim_87,sim_88,sim_89,sim_90,sim_91,sim_92,sim_93,sim_94,sim_95,sim_96,sim_97,sim_98,sim_99
indicator_0,0.0,-0.18661430766604065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32044997707797024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1538600353701231,0.0,0.0,0.0,0.0,0.0,-0.49562947435035387,0.0,0.0,-0.17104662994280898,0.0,0.0,0.0,0.0,0.0,0.0,0.30587343417205165,0.0,0.0,0.0,-0.08112330295703918,0.0,0.0
indicator_1,0.09358559776050968,0.29342099889737405,-0.03562160887001653,0.007032117448698411,0.0752777254754283,-0.000699583931661712,-0.16524808786036477,0.08719523900940677,-0.17669303492185992,0.1150658390441677,-0.00862838440940201,0.050765878565156554,-0.1010884093946916,0.12224268159783543,-0.03925746686409763,-0.09335791878783012,0.13069327954135265,0.21229994888128667,-0.0975419864308753,-0.024586571030085675,-0.04429160935350751,-0.12136875425732253,-0.20840812093654024,-0.0911830584402362,0.050188721551627485,0.10559045827088052,0.024044146629877843,0.14483756712495705,0.07917977485502027,-0.10681691589185485,0.05180521549881463,-0.011725420255758371,0.12472168485600611,-0.2905419243845492,0.172516995168669,0.0325083273601214,-0.03149231102447476,0.12483922516272361,-0.007705986959098993,-0.04964814742817153,-0.03844303844303846,0.048973506136024775,0.06275707595194462,-0.04748232422926459,0.13816983298152063,0.09275190693462436,0.000296773646500175,-0.16544343496394978,-0.14825337121363696,0.4007123434567806,-0.10038376085639263,-0.15810872384423957,-0.2372331477550367,0.1891739498167466,-0.16031016455562966,-0.12422731804586237,0.13832580611280323,0.03542050107050295,0.04183721519904377,-0.06467974953650259,-0.14625004638735292,-0.1089971346704871,0.06465787821720026,-0.22295823904546389,-0.11224524057348152,-0.35726854105050343,0.06740134259438907,-0.2016266561721106,-0.21341632636879052,-0.05216974523467167,-0.14310678873988528,0.0900163666121113,-0.10893928530998834,-0.17323832688157315,0.08849792909526165,-0.17469417416932453,-0.1411769140875335,0.12334682860998653,-0.15936091765669808,-0.07596513075965133,-0.2104211557296769,-0.2289907591955064,0.0055150460820964815,-0.15455859939817895,-0.03785113799466879,0.005680990531682429,-0.08562981733713439,-0.008735974827143623,0.18438611210995257,0.19839662795983304,-0.2558315590253135,0.12455085559785123,0.20118472058887585,-0.05418456975550406,-0.3006122092006297,-0.12535174276816868,-0.11043283197881805,-0.07350427350427363,-0.09977726847219084,0.09970728815443335
indicator_2,0.0421672231592717,0.08718500434476767,0.05844491239222854,-0.06754143122606089,-0.1313926585862771,-0.050751368772570186,0.13246288678232881,0.033062961481104276,-0.08035091583158978,-0.20077927138125856,-0.10418110418110417,-0.19810491728116766,0.16971444369840832,0.08462570062927684,-0.12974839664528864,-0.08355512239007387,0.06172839506172832,0.19137728433080758,0.0032770967350406726,0.3343198393404503,0.18437838039464363,0.013384609584134514,-0.35235254875799554,-0.04827765051648873,-0.1969751243781095,-0.03433183856502243,0.19938330763781817,0.06799666176529023,-0.035728172117337025,0.11121484420585831,-0.01426516888871615,0.05688388227833934,0.1491336402080761,-0.3132295003497921,-0.08446508028632227,-0.019161806788133447,0.013209137993335212,0.07183242894547114,-0.06377460803960865,-0.10416019333678582,-0.11610236713564057,-0.1186262200801912,-0.1364529753690461,-0.028305872412336272,-0.12939538122316352,-0.3122368044482605,-0.04235589823715221,-0.2223481662949286,-0.24099090528558925,-0.04531268518152731,-0.09402306885704291,-0.015762690827851554,0.011886769331318162,0.2694102975236058,-0.065475945512161,-0.4630368643565532,-0.23871588847335873,0.17939584424655147,-0.32285902248364995,-0.1784699911533269,-0.04661294675560014,0.22558007923033405,-0.10985350190648203,-0.10206857920217662,-0.11928373549604529,-0.05957996994793302,-0.013574660633484144,0.017712852764399125,-0.22896724423441975,-0.16199567576388046,-0.08720324261725539,-0.06967608299703583,-0.4954627949183307,-0.16038177561678374,-0.16996798367519267,-0.1526413155190133,-0.06188774922208136,-0.17096909097821536,-0.05696472137241989,-0.1490067445546014,-0.10294741806177791,-0.08830622009569375,-0.05617890881048781,0.012553003904445989,-0.005147402901263478,-0.3578922825833527,0.1030212809148425,-0.07470679186936688,-0.22144577361917173,-0.06753473018201826,-0.16569245463228266,0.15677058353317347,0.05653221664757241,-0.3777270887752476,-0.22363187204287582,0.1403952987415442,-0.07610333296586187,0.20236936746350745,0.02484789008832191,0.0027306642052228815
indicator_3,0.020971159251091782,-0.12916328188464665,-0.1875022549337952,0.2534654256381575,-0.23818052912422114,-0.09883405073341962,0.17380352644836272,-0.02373962524011452,0.1712654960555495,-0.2116933175590582,-0.09094290496559411,-0.1553034073189343,0.04027065371603186,-0.07433492683282848,-0.4624358730761922,-0.03538445574348863,0.020764346098406623,-0.03930424396252472,0.20172474070621146,-0.23576966129099125,-0.14483416845621572,0.02063218621048834,-0.09892905502441426,0.05154569208320606,-0.061230641697125006,0.17993505766431533,-0.12409707624689473,-0.226151348354651,0.10448366808683307,0.28762854471798077,-0.08458373165967001,0.31451059681553944,-0.09888128508789903,0.06535265377709101,0.17262651985222904,0.1618209483077682,-0.07069453600651492,0.3439342640849088,0.00829926916883437,-0.26955222818935165,-0.2051567197990034,-0.06935477152497187,-0.26720913192703705,-0.2763723150357994,0.036089636253518104,-0.15580936978824478,-0.23976430336437934,-0.2516119186601045,-0.17245796637309851,0.15147559326775129,0.014162713055702,-0.1637504251540003,0.10599798950072602,-0.13175305281463834,-0.15568797006140317,-0.17224059269180866,-0.05912155869314159,0.1763524732594509,-0.1737146334043201,-0.3248228990614552,0.02374605257761554,-0.13673461182808674,-0.0379825438989892,-0.1227450841952907,-0.13030315101780662,-0.12651888660274083,-0.15152661647308086,-0.26475968087176505,0.06592857417445123,0.11580832262836233,-0.22604121346359232,0.35649290249524795,-0.1456633791955842,0.10170616483816808,0.04194037392622537,-0.14710441591478204,-0.31028194186088937,-0.22877543439679723,-0.13550698090934996,0.06915150838820074,-0.1288470453978103,-0.170064043915828,0.17115078663602623,0.08336608585527754,-0.2348216886521577,-0.10104982142212923,0.013070229730221728,-0.07863764191230088,0.38245155671674297,-0.1764382809281889,-0.010588187930270963,-0.13995160781288354,-0.09524747017364259,0.009787748817771941,-0.11102017432581744,-0.0036193705044211275,0.11931618594122018,0.06271970397779833,-0.09407637404734058,0.06615893208352516
indicator_4,0.08949244735197913,-0.017172847605448915,0.006566805442293635,0.369267834537956,-0.04093792043052083,-0.0842417408010692,-0.171368202542907,0.22391887166336394,-0.07109471094710948,0.11591402090317489,-0.1601601204867028,0.12136053372411396,-0.1212184435635301,-0.05830892700924269,-0.14075935450940358,0.07009598205011013,-0.16935767496882692,0.16980436945068714,-0.4229447207731813,0.036934682750121364,-0.22104170271673312,-0.05405882560644041,-0.23514624316667324,-0.07909942219565647,0.21723612298769365,0.12509996572603674,0.19374382331457057,-0.012045593470209635,-0.31202073658062435,-0.09233607002061554,-0.415717249663306,0.1423272245528814,0.12170602801493142,0.0955088777996983,-0.1078634529392519,-0.043249539698643494,-0.19980049046095025,-0.0889102358842993,-0.18955349620893006,0.08380875262247409,-0.03397577870976865,0.04359434316465727,0.059414720662134185,-0.1300841378775542,-0.034712902172730244,-0.24541882413425872,-0.06500895585291332,-0.19585171057336992,-0.17010903948494666,-0.11037605827918884,0.028735858725215824,0.016474152622609362,0.14109133581067868,-0.05587398457795555,-0.08706606026895267,-0.003092514624240842,-0.10585316141610171,0.04567915205009239,-0.2157503175467248,-0.2918932918932919,0.35101779734356753,-0.18783236026923517,0.033556087624629236,-0.0979391560353287,-0.1310818951770084,0.14317479925880175,-0.2103965567673728,-0.05972399396961614,0.07490487407138978,-0.041369371902569334,-0.01995480485656287,-0.153637942875611,-0.001953047152138391,-0.009559102202383494,-0.03786774326193416,-0.05250029231788588,-0.04194375301853844,0.2572244024259723,-0.0990464360089145,0.13875734377781734,-0.18013866068208237,0.25085451616705295,-0.19782536336402978,-0.1896610880256185,-0.04291287386215865,-0.020705903674505047,-0.027979025737501488,0.029980061627696255,0.01837045126564997,0.021746329616955527,-0.0766149223835753,-0.05299941758881773,0.015471684245341975,-0.0946777773125079,0.10913944133238096,-0.10161708923936909,-0.13196157102366837,-0.3016629173834416,0.00012611930886616908,0.17445298639858062
indicator_5,-0.006694842353293184,-0.15923336111010472,0.08425745970046876,0.003928479641663905,0.018999959314862307,-0.146917342929534,-0.02046024926623847,0.2056196018830855,-0.3001870430198943,-0.08680037125216901,-0.16087621748703204,-0.20303404480508028,-0.14691907096970383,0.048895614888480515,-0.13059768706992836,-0.17139353664807555,0.03201385253493338,-0.26069692359075225,0.22084627485781136,0.0575548589341693,-0.4406372214846976,0.05711275026343511,-0.07439099879838328,-0.28633798317538073,-0.12273507134786797,-0.3167364851386394,-0.14432779116793995,-0.03486982655610676,0.0806421152030217,0.04323915036065835,0.3355765092531006,0.12857862317436947,-0.25671288338871684,-0.09010117040269791,0.025298969885937536,0.10630716237082788,-0.014831972042748597,0.2600007882394672,-0.08053983456682626,-0.02039260529826569,-0.09001935507431619,0.07070707070707072,0.11271818560448293,0.039526159921026684,-0.0418986904258996,-0.23382022885315865,-0.04091219335929659,-0.3929360780065004,0.1735280297827737,-0.16529608498917958,0.22428709990300685,-0.08762954796030864,-0.3021996615905244,-0.037553330798800334,-0.14185990254691228,-0.0960204454180358,0.16777464788732396,0.26831510852789536,0.20692066997975334,-0.12582492023950004,-0.4234732146381903,-0.0553745928338762,-0.3223493999762367,-0.013586629794397037,0.10820210230159041,-0.30093297419682236,-0.2636554221459884,-0.08205767849718415,0.02579883350627973,-0.10651910137147481,-0.20740873943535332,0.04441390143333986,0.13551164155742515,0.05771711539261781,-0.17377346376100003,0.04522457807129341,-0.016845469070988325,0.1356850516468525,0.2872571903311311,0.09946202927561618,0.026830773699306566,0.13752375274786696,-0.23043385338747593,-0.09540977513473335,0.1633449763714815,0.1930870533187427,0.15070970785986712,-0.023269766445253946,-0.07966581605900652,0.14861585290609183,0.039409444205757135,-0.03469635458083956,-0.47819167077191244,-0.03493163874446368,0.130402104472003,-0.39111949254243106,-0.010434850071763832,-0.3205491552872758,-0.22554529377087854,-0.035725943926589517
indicator_6,-0.08480650942025479,-0.1460396843438444,-0.0077057936151995795,-0.10113733643145409,-0.24305629835633055,-0.03779418718853444,-0.03399879007864485,0.055331947454553526,-0.1923944021438598,-0.10613591378931155,0.06091470368476937,-0.2125770129594221,-0.3078236017941491,0.05344590614569018,-0.11887249866458482,-0.199504523103487,-0.0216850881554289,-0.21450127376053293,-0.17697872799913617,0.23326830433570891,-0.007941560835036658,-0.05116914149172212,0.07859867101796875,-0.0671756296545788,-0.10989929546630575,-0.1884300817873529,0.10570802462694352,-0.06302081152380556,0.025525016023828354,-0.11651728553137003,-0.10311470625026055,0.09550959567728713,-0.004908124771833052,-0.06044641061733359,-0.22970134909052073,0.03417980039304844,-0.11715037505399992,-0.18799953666164718,-0.21158450588736916,0.03330290159965071,-0.2438680144955179,-0.38780903369380015,-0.04379058883285563,-0.03565566614283219,-0.2550832517140059,-0.1432899339993508,-0.2243063217686243,-0.1874835853374855,0.05961859634132137,-0.09846827133479215,-0.13146734520780323,-0.12353053072094354,-0.21627036631005941,-0.18616066894613909,-0.00018090379536162918,-0.11625858081568223,0.05321166577205227,0.18196063443531443,-0.1454033409204892,-0.06482139517486438,-0.036821637529341714,-0.0883713815915261,-0.06838385152421839,-0.10434490230507716,-0.49267669713054224,-0.22414677451173806,-0.11702087069327333,0.03683202043857781,0.005430566330488758,-0.08472107267008772,-0.43754482654486404,0.048818538107378004,-0.13633233044549975,-0.052282797148911514,-0.09009317360714963,0.13908653655046302,-0.22991668865684026,0.360378234623665,-0.20989205103042202,0.0024150700370311052,-0.0589403243004743,-0.18015861842414008,0.04116973747369199,-0.1804603441231215,0.08961572832886502,0.12034926399567289,0.12875151231315612,-0.1946942263091508,-0.13864118046946858,0.12648203659791515,0.12520915660934884,0.11919603103930798,-0.27936705615178936,0.32819391157804156,-0.0616424329305755,-0.07662823010828251,-0.14638230971666852,-0.01884147598433313,-0.2727338782924613,0.13837747951063067
indicator_7,-1.0,-1.0,-1.0000000000000002,-1.0,-1.0000000000000002,-1.0,-1.0000000000000002,-1.0000000000000002,-1.0,-1.0,-1.0000000000000002,-1.0000000000000002,-1.0,-1.0000000000000002,-1.0000000000000004,-1.0,-0.9999999999999993,-1.0,-0.9999999999999997,-1.0000000000000004,-1.0000000000000007,-1.0000000000000002,-1.0,-1.0,-1.0000000000000002,-1.0,-1.0,-0.9999999999999999,-1.0,-1.0,-1.0,-0.9999999999999993,-1.0000000000000002,-1.0000000000000004,-0.9999999999999997,-1.0000000000000002,-1.0,-1.0,-1.0,-1.0,-0.9999999999999998,-1.0000000000000002,-0.9999999999999998,-0.9999999999999997,-0.9999999999999997,-1.0000000000000002,-1.0000000000000007,-1.0000000000000002,-1.0000000000000002,-1.0000000000000007,-1.0,-1.0000000000000002,-1.0,-1.0,-1.0,-1.0,-1.0000000000000002,-1.0000000000000004,-1.0,-1.0000000000000004,-1.0000000000000002,-1.0000000000000004,-0.9999999999999999,-0.9999999999999999,-1.0,-1.0,-0.9999999999999998,-1.0,-1.0000000000000004,-0.9999999999999996,-1.0,-1.0,-1.0000000000000002,-1.0000000000000007,-0.9999999999999997,-1.0000000000000002,-1.0000000000000004,-1.0,-1.0000000000000002,-1.0,-1.0000000000000004,-0.9999999999999999,-1.0000000000000002,-1.0000000000000004,-1.0000000000000002,-1.0000000000000004,-1.0000000000000002,-0.9999999999999997,-1.0000000000000002,-1.0,-1.0,-1.0000000000000007,-0.9999999999999994,-1.0,-1.0,-1.0000000000000002,-1.0000000000000004,-1.0000000000000002,-0.9999999999999998,-1.0
ses_0,0.0,0.0,0.0,-0.0977050219984938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08419005279244234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35898899927676914,0.0,0.0,0.0,0.13248877368478698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05239740616273016,0.0,-0.30643228126248506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3312795591617129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3904682660749781,0.0
ses_1,-0.009001800360072018,0.14050448973508708,0.03800665977724194,-0.05182624048258359,0.008060269755761715,0.1343853094320124,-0.26307938199254133,0.09673532402003238,0.06774052071289026,0.2204599791224702,-0.1083506911569779,-0.27373770611677806,-0.16184554725707995,-0.15575674079905524,-0.043176593521421114,-0.08775080291466661,-0.290689006425047,-0.019094631309072806,-0.1613252881453915,-0.09848752700844626,-0.249463382689999,0.09287866651409397,0.022486624013170194,0.007426034340497436,-0.2544491444685797,0.13557954589112145,-0.07867353885052997,0.006172596815411833,0.1370046767936773,0.11873846903609843,-0.1271365782191111,0.21382820784729586,0.15108581066835336,-0.037360916239762426,0.05162734377866658,-0.166699940107806,-0.06045757653907088,0.09582988124827393,-0.03107019562715765,-0.20939305826493426,0.04979109728897682,0.04354832802256166,-0.2019680787231489,-0.032839579812439915,-0.23017408123791125,0.14805453704033328,-0.10586868099941893,-0.3462372768229602,0.02331367120099516,-0.11392966756646825,-0.05096686603309723,-0.018311551203174493,0.3122738303035462,0.06619132501485446,-0.09697796841489567,0.011996782204190141,0.10501500214316327,-0.17273373176745926,-0.3065525957612288,-0.0687035440022997,0.08960740827205163,-0.007433385430564554,0.08082295070194964,0.017076576092793467,-0.024862582359579204,-0.005524381225803643,-0.20683995572350083,-0.29044531583647154,-0.16240940952833552,-0.0863968542493601,0.27315475043360965,0.269771560120418,-0.011928075485134417,0.034933302038101986,-0.07377231645964119,-0.04613221856387114,-0.023088431523189533,0.21454063799256784,0.05660233717787679,-0.08940116823471705,-0.03701388578827518,0.17104441303132906,-0.16305538863949673,-0.08296170212765956,-0.07209672807483355,-0.13507601443727443,-0.030595338905047665,-0.04655479374218722,-0.12434662020410348,-0.19393833826859427,-0.10917261432725349,-0.009420379283392963,0.1091741293532339,-0.27050518085550546,0.05109945461493035,-0.08587957575556074,-0.2557194864916649,0.10182726227753774,0.09618775222348461,-0.11353499006709394
