wt_mtd,nb_mtd,Gini,Gamma
indicator,0,0.08927537225201762,0.0
indicator,1,0.08796627885060229,-0.01672594767307313
indicator,2,0.09002587344288138,-0.041996146929364035
indicator,3,0.08861397165915594,-0.025325002871253166
indicator,4,0.08812049142406743,-0.04044432168316378
indicator,5,0.09013210877126848,-0.031429431920064005
indicator,6,0.09002930038895837,-0.09507324648232693
indicator,7,0.09002244649680437,-1.0
ses,0,0.0890491938109354,0.0
ses,1,0.08859340998269391,-0.029938336686208385
ses,2,0.0877572351399051,-0.034746999279585085
ses,3,0.08740768664005076,-0.06711669735084304
ses,4,0.08873391477185105,-0.045722751239763784
ses,5,0.08959750518325593,-0.038744958422648454
ses,6,0.08803481777214237,-0.06927251538259996
ses,7,0.08918284470793852,-0.17202757330349838
neg_pow,0,0.08844947824745977,0.0
neg_pow,1,0.08908689021778242,0.022584972842803697
neg_pow,2,0.08937132674217371,-0.027924226419261733
neg_pow,3,0.0875824608899779,-0.04993807829851611
neg_pow,4,0.08983739140864619,-0.009008303601911951
neg_pow,5,0.0894295848254828,-0.05125644296204718
neg_pow,6,0.08978598721749113,-0.07493831830334668
neg_pow,7,0.09080036325628416,-0.1104714490596277
neg_exp,0,0.08862425249738695,0.0
neg_exp,1,0.0869827453265023,-0.027311955562632162
neg_exp,2,0.08880588063946816,-0.0012522654567547987
neg_exp,3,0.08781892016929116,-0.04381265486099835
neg_exp,4,0.08999845787426539,-0.043443781462821185
neg_exp,5,0.08990593033018623,-0.03333217032233678
neg_exp,6,0.0893439111735577,-0.04307001145593005
neg_exp,7,0.08838436627199672,-0.0019872622661560465
