wt_mtd,nb_mtd,Gini,Gamma
indicator,0,0.08870649920323506,0.0
indicator,1,0.09057075786912494,-0.03948295019304735
indicator,2,0.08973458302633609,0.0008782925791926713
indicator,3,0.08791144771337024,-0.07421291191422666
indicator,4,0.08905947464916643,-0.02818870533436793
indicator,5,0.08918969860009254,-0.03347103631480047
indicator,6,0.08812049142406744,-0.08718120533530893
indicator,7,0.08976199859495212,-1.0
ses,0,0.08892239680608624,0.0
ses,1,0.087661280649749,0.019774398761565275
ses,2,0.08806223334075838,0.007069381147336282
ses,3,0.08947756207056082,-0.012832669801400043
ses,4,0.08909031716385947,-0.03403359628661738
ses,5,0.08809992974760542,-0.05128183736580785
ses,6,0.0911190692414455,-0.05308343807722253
ses,7,0.08959065129110193,-0.16981239992273983
neg_pow,0,0.08802453693391135,0.0
neg_pow,1,0.09000188482034233,-0.0013093397565762444
neg_pow,2,0.08970716745772006,-0.018790046871703575
neg_pow,3,0.08949126985486883,-0.04460155639996431
neg_pow,4,0.08893953153647129,-0.052558324426714584
neg_pow,5,0.08920340638440055,-0.02613312896071006
neg_pow,6,0.0884460513013828,-0.036570875223004784
neg_pow,7,0.08936789979609669,-0.11023802073903036
neg_exp,0,0.09076609379551412,0.0
neg_exp,1,0.0897551447027981,-0.061051060678916635
neg_exp,2,0.08848717465430683,-0.01620721533753899
neg_exp,3,0.08824386148283958,-0.008123853324253196
neg_exp,4,0.0884563321396138,-0.07712750881147608
neg_exp,5,0.09026233272219464,-0.01783596506566347
neg_exp,6,0.08875447644831311,-0.039761419106216445
neg_exp,7,0.08946042734017581,-0.015689995611302444
