wt_mtd,nb_mtd,Gini,Gamma
indicator,0,0.0880862219632974,0.0
indicator,1,0.08792858244375526,0.0031496762192804737
indicator,2,0.08898750878154933,-0.020424264664661136
indicator,3,0.08978941416356812,-0.01105827096945469
indicator,4,0.08831925429653364,-0.07635713286533913
indicator,5,0.08821301896814653,-0.028738570383239626
indicator,6,0.08933705728140366,-0.08014507621493369
indicator,7,0.08892925069824026,-1.0
ses,0,0.08939188841863577,0.0
ses,1,0.08991278422234025,-0.03617516576084946
ses,2,0.08969003272733503,-0.05500201112867553
ses,3,0.08820616507599255,-0.061594464356882955
ses,4,0.08938160758040475,-0.040244253154994664
ses,5,0.0885625674680009,-0.06987378639817388
ses,6,0.08934048422748067,-0.05500792752107934
ses,7,0.08629392916502462,-0.16186750366482897
neg_pow,0,0.08919655249224653,0.0
neg_pow,1,0.08916913692363052,-0.003660636116937366
neg_pow,2,0.08875447644831308,-0.031316621383248464
neg_pow,3,0.08982025667826117,0.0015644246677055111
neg_pow,4,0.08820959202206952,-0.04335314576748578
neg_pow,5,0.08998132314388033,-0.047620777425626315
neg_pow,6,0.08834666986514966,-0.066994123811717
neg_pow,7,0.0887716111786981,-0.1093492915373076
neg_exp,0,0.08920683333047755,0.0
neg_exp,1,0.08884015010023819,-0.026528714744410063
neg_exp,2,0.0880039752574493,-0.008843550802910459
neg_exp,3,0.08860369082092494,-0.03003415335386173
neg_exp,4,0.08851801716899985,-0.0764897866031394
neg_exp,5,0.08828841178184062,-0.007944310693097388
neg_exp,6,0.08908689021778243,-0.04196564407621324
neg_exp,7,0.08863796028169499,-0.03701971563090692
