wt_mtd,nb_mtd,Gini,Gamma
indicator,0,0.08885728483062319,0.0
indicator,1,0.08825414232107057,-0.05886597381287144
indicator,2,0.08852829800723086,-0.04874752789516866
indicator,3,0.08786689741436918,-0.03615117832092572
indicator,4,0.09019036685457757,-0.027439626806828835
indicator,5,0.08817532256129951,-0.06483745291281379
indicator,6,0.08922739500693957,-0.04808092652583437
indicator,7,0.08984424530080021,-1.0
ses,0,0.08833981597299566,0.0
ses,1,0.0882747039975326,-0.02152058401702078
ses,2,0.09007727763403645,-0.02128724846068604
ses,3,0.08989907643803226,-0.03307567652304058
ses,4,0.09037884888881273,-0.06040175251459366
ses,5,0.08858312914446288,-0.07867071312449392
ses,6,0.08960778602148695,-0.06323472140954088
ses,7,0.0903582872123507,-0.20283297951422613
neg_pow,0,0.09025205188396361,0.0
neg_pow,1,0.08844262435530578,-0.02925779277613578
neg_pow,2,0.08955295488425488,0.009780939691115723
neg_pow,3,0.08960435907540995,-0.09717842072852312
neg_pow,4,0.08939188841863571,-0.06361037658931065
neg_pow,5,0.08950497763917686,-0.06382102225439898
neg_pow,6,0.08864481417384898,-0.04629058620600925
neg_pow,7,0.08804167166429636,-0.09267754093787148
neg_exp,0,0.08869621836500405,0.0
neg_exp,1,0.08843234351707477,0.012898821117999205
neg_exp,2,0.08867908363461902,-0.017178939742063498
neg_exp,3,0.08931306865886468,-0.0218971488958656
neg_exp,4,0.08968660578125805,-0.05729846917763273
neg_exp,5,0.08847003992392179,-0.05210586894170412
neg_exp,6,0.08863453333561798,-0.06520234372524958
neg_exp,7,0.09000873871249637,0.0028793742785272387
