wt_mtd,nb_mtd,Gini,Gamma
indicator,0,0.0888504309384692,0.0
indicator,1,0.08817189561522248,0.01140362736123558
indicator,2,0.08805880639468137,-0.029531010448697034
indicator,3,0.0889395315364713,-0.034425277498670644
indicator,4,0.08919997943832353,-0.04085014906721754
indicator,5,0.08641044533164272,-0.05823640191308563
indicator,6,0.08788403214475421,-0.07253025783288006
indicator,7,0.0899676153595723,-1.0000000000000002
ses,0,0.08811021058583646,0.0
ses,1,0.08957694350679393,-0.03054334141996179
ses,2,0.08880245369339114,-0.011519807526065105
ses,3,0.08852144411507684,-0.0503174153839014
ses,4,0.08851116327684586,-0.03916632861549481
ses,5,0.08781549322321416,-0.07643665734665665
ses,6,0.0898442453008002,-0.06528457754364156
ses,7,0.08855914052192387,-0.20038609217905812
neg_pow,0,0.0890731824334744,0.0
neg_pow,1,0.08963177464402598,-0.01877368474899782
neg_pow,2,0.08897380099724132,0.01281625125922484
neg_pow,3,0.08943986566371379,-0.0013885484119312758
neg_pow,4,0.08928222614417164,-0.03280331008858839
neg_pow,5,0.08809307585545142,-0.0790958793298259
neg_pow,6,0.08928222614417161,-0.03754114280028295
neg_pow,7,0.08953582015386992,-0.06756978697783868
neg_exp,0,0.08969003272733504,0.0
neg_exp,1,0.09022806326142459,-0.011881151989813127
neg_exp,2,0.0895358201538699,-0.05980702579481871
neg_exp,3,0.0892787991980946,-0.05276284255352163
neg_exp,4,0.08889498123747022,-0.007350001327673661
neg_exp,5,0.08989564949195526,-0.037680911990667566
neg_exp,6,0.08930621476671066,-0.043371847306592784
neg_exp,7,0.09043710697212179,-0.04471996635219998
