wt_mtd,nb_mtd,Gini,Gamma
indicator,0,0.0900258734428814,0.0
indicator,1,0.09001216565857335,-0.010625608664891071
indicator,2,0.089666044104796,-0.03764196165854785
indicator,3,0.09063586984458799,0.008652589114940712
indicator,4,0.0882678501053786,-0.013641166559342716
indicator,5,0.08932334949709567,-0.05926663894261812
indicator,6,0.08844262435530578,-0.09755937754009968
indicator,7,0.08833296208084167,-1.0
ses,0,0.08536522677815664,0.0
ses,1,0.08839807405630473,-0.03020464377213706
ses,2,0.0884631860317678,-0.0034214133345848324
ses,3,0.08979284110964514,-0.06548487869155532
ses,4,0.08888127345316224,-0.06574469613842361
ses,5,0.08822672675245456,-0.05099262076268506
ses,6,0.08846661297784479,-0.09178404641038042
ses,7,0.08891554291393225,-0.16777769902358713
neg_pow,0,0.08987508781549323,0.0
neg_pow,1,0.08946385428625281,-0.025539440052633207
neg_pow,2,0.08878189201692913,0.01889536313698266
neg_pow,3,0.0889600932129333,-0.0022769408909380645
neg_pow,4,0.08736656328712666,-0.04278603969646812
neg_pow,5,0.08858312914446292,-0.022941316646759864
neg_pow,6,0.08956666266856293,-0.05971242593311257
neg_pow,7,0.0888778465070852,-0.1400731050494593
neg_exp,0,0.08917941776186152,0.0
neg_exp,1,0.08851459022292284,-0.01790747445189985
neg_exp,2,0.09015952433988451,0.001360644939520409
neg_exp,3,0.08972087524202807,-0.03956493461518341
neg_exp,4,0.08844605130138278,-0.030538506552424707
neg_exp,5,0.09058789259950992,-0.049119356780311735
neg_exp,6,0.08759959562036292,-0.03812918120456077
neg_exp,7,0.08888812734531626,-0.027572599045342077
