wt_mtd,nb_mtd,Gini,Gamma
indicator,0,0.09008413152619045,0.0
indicator,1,0.0900498620654204,-0.022668459519300414
indicator,2,0.0889361045903943,-0.01718997428978031
indicator,3,0.08900121656585733,-0.04912772446293241
indicator,4,0.0888572848306232,-0.03920411071037867
indicator,5,0.08876818423262112,-0.03471273355123504
indicator,6,0.08779493154675214,-0.06788146515826896
indicator,7,0.08931649560494165,-1.0
ses,0,0.08922739500693959,0.0
ses,1,0.08985795308510819,-0.02304489502637294
ses,2,0.08942615787940578,0.0026540245670766786
ses,3,0.08873048782577408,-0.06849446388406155
ses,4,0.08971402134987405,-0.014274268017853477
ses,5,0.0878668974143692,-0.08165839244224896
ses,6,0.08937475368825071,-0.09676535391428888
ses,7,0.08864138722777198,-0.19354689001054198
neg_pow,0,0.08815476088483748,0.0
neg_pow,1,0.088651668066003,-0.03938497439539149
neg_pow,2,0.08849745549253786,-0.020413637544775244
neg_pow,3,0.08984767224687719,-0.057769032657174646
neg_pow,4,0.08934048422748068,-0.027069452188449243
neg_pow,5,0.09006014290365143,-0.034106649370312755
neg_pow,6,0.09100940696698138,-0.0809008080010537
neg_pow,7,0.09031373691334968,-0.09497391733129165
neg_exp,0,0.08949126985486883,0.0
neg_exp,1,0.08726718185089358,-0.021801395739834174
neg_exp,2,0.0891759908157845,-0.014026434144215616
neg_exp,3,0.08973800997241309,-0.05034744458905942
neg_exp,4,0.0880896489093744,-0.030456667843688133
neg_exp,5,0.09051249978581588,-0.03364393798956082
neg_exp,6,0.08852487106115386,-0.02403190111924073
neg_exp,7,0.08937475368825072,0.006215888089118641
