wt_mtd,nb_mtd,Gini,Gamma
indicator,0,0.08830211956614861,0.0
indicator,1,0.0895323932077929,-0.007196119336712391
indicator,2,0.08899778961978035,-0.05128118203740695
indicator,3,0.08912458662462946,-0.05984748562250478
indicator,4,0.08977913332533713,-0.050901898840026535
indicator,5,0.08922054111478558,-0.06875002429468002
indicator,6,0.08929593392847963,-0.06552704367056099
indicator,7,0.08864138722777198,-1.0000000000000002
ses,0,0.08945700039409879,0.0
ses,1,0.09009098541834448,-0.04714242793157503
ses,2,0.0872808896352016,-0.006592766115970509
ses,3,0.08800054831137233,-0.056830381983179676
ses,4,0.09004300817326637,-0.038492194438630625
ses,5,0.08903891297270439,-0.06121115481516974
ses,6,0.08983053751649217,-0.07360244804473401
ses,7,0.08834324291907268,-0.16955971460100067
neg_pow,0,0.08812734531622143,0.0
neg_pow,1,0.08861397165915594,-0.002943748649787038
neg_pow,2,0.0885659944140779,-0.026223627729361113
neg_pow,3,0.08908689021778243,-0.017400974329513187
neg_pow,4,0.08775038124775107,-0.023796252702141293
neg_pow,5,0.09002930038895839,-0.06398313612893075
neg_pow,6,0.08861739860523296,-0.06076464984292697
neg_pow,7,0.08837408543376571,-0.09915135759800096
neg_exp,0,0.09011840098696047,0.0
neg_exp,1,0.0880725141789894,-0.0411198513533126
neg_exp,2,0.08907660937955142,-0.04340778756207202
neg_exp,3,0.08910402494816744,-0.015661740822536522
neg_exp,4,0.08987851476157024,-0.021285565861816513
neg_exp,5,0.08883672315416119,-0.018195269297590348
neg_exp,6,0.0902212093692706,-0.027523561077844483
neg_exp,7,0.08800740220352635,-0.03922004553428563
