wt_mtd,nb_mtd,Gini,Gamma
indicator,0,0.08868251058069603,0.0
indicator,1,0.08862425249738695,-0.011052255849091738
indicator,2,0.08827470399753262,-0.010652133585023907
indicator,3,0.08813077226229851,-0.06338848473061298
indicator,4,0.08881616147769913,-0.027718959359211433
indicator,5,0.08973115608025908,-0.05173179393626241
indicator,6,0.08866537585031098,-0.04704086129382368
indicator,7,0.08799712136529533,-1.0
ses,0,0.08885043093846919,0.0
ses,1,0.0899401997909563,-0.05458356470825548
ses,2,0.08852829800723087,-0.03309682140261846
ses,3,0.08861397165915594,-0.06619966737940236
ses,4,0.08853515189938488,-0.029573121312627196
ses,5,0.08997446925172634,-0.044890150421495044
ses,6,0.08774352735559707,-0.07163148342656328
ses,7,0.08903548602662736,-0.18949110619967785
neg_pow,0,0.08845975908569079,0.0
neg_pow,1,0.08851459022292284,0.002876627341538852
neg_pow,2,0.08656808485118492,-0.07403688970213056
neg_pow,3,0.08912115967855247,0.015725096987953262
neg_pow,4,0.08885043093846914,-0.019562127549635
neg_pow,5,0.08943301177155978,-0.0890019741787448
neg_pow,6,0.08978941416356816,-0.08216816363520096
neg_pow,7,0.08875104950223608,-0.09999257456744173
neg_exp,0,0.08855228662976988,0.0
neg_exp,1,0.08915200219324551,-0.027052221564147667
neg_exp,2,0.08927879919809462,-0.04150125186176562
neg_exp,3,0.08834324291907267,-0.04801743715528203
neg_exp,4,0.08889498123747025,0.0010912827809779655
neg_exp,5,0.08915885608539953,-0.0339382185289577
neg_exp,6,0.08929593392847965,-0.01988868746400176
neg_exp,7,0.08942615787940576,-0.06070400196416168
