wt_mtd,nb_mtd,Gini,Gamma
indicator,0,0.0889772279433183,0.0
indicator,1,0.08813762615445245,-0.017063567083329605
indicator,2,0.08845290519353677,-0.02667617078477894
indicator,3,0.08847689381607582,-0.03771205571882008
indicator,4,0.0901355357173455,-0.04872014570360261
indicator,5,0.08837065848768869,-0.04981276102791686
indicator,6,0.08922054111478556,-0.08824354515095215
indicator,7,0.0874042596939737,-1.0
ses,0,0.09086204828567024,0.0
ses,1,0.0900464351193434,-0.02742344901649698
ses,2,0.09013896266342249,-0.04295895858033574
ses,3,0.08865852195815699,-0.010665267364213705
ses,4,0.08765442675759497,-0.023520448950009227
ses,5,0.08817189561522247,-0.04997539767114917
ses,6,0.08863110638954097,-0.07559486564139789
ses,7,0.08923082195301658,-0.17877586883862912
neg_pow,0,0.08851801716899985,0.0
neg_pow,1,0.08921368722263155,-0.005264685924567367
neg_pow,2,0.08914514830109149,-0.018298270012235423
neg_pow,3,0.08909374410993645,-0.02534810814994283
neg_pow,4,0.08772981957128904,-0.010500264946412638
neg_pow,5,0.08781892016929113,-0.039994291916865786
neg_pow,6,0.08818903034560752,-0.02119137508948932
neg_pow,7,0.09014238960949948,-0.12239983562237516
neg_exp,0,0.08962834769794896,0.0
neg_exp,1,0.08775038124775107,-0.006549484456148081
neg_exp,2,0.08816504172306848,-0.015226656596545254
neg_exp,3,0.089659190212642,-0.03271484448915607
neg_exp,4,0.08962834769794897,-0.04866416762545897
neg_exp,5,0.09016295128596152,-0.031748515842274595
neg_exp,6,0.08942615787940578,-0.0261919179872096
neg_exp,7,0.08892239680608627,-0.03950666479322583
