wt_mtd,nb_mtd,Gini,Gamma
indicator,0,0.09041311834958275,0.0
indicator,1,0.08944329260979078,-0.013079254172210248
indicator,2,0.08889840818354725,-0.041599818251868134
indicator,3,0.09037884888881276,-0.0648333692803615
indicator,4,0.0895495279381779,-0.048255526225429834
indicator,5,0.09049536505543088,-0.07782160360035063
indicator,6,0.08949812374702285,-0.08936535507993068
indicator,7,0.08932334949709568,-1.0
ses,0,0.08983053751649217,0.0
ses,1,0.09027261356042565,-0.014944446599153036
ses,2,0.08727403574304757,-0.059846455051626474
ses,3,0.08890526207570124,-0.044171385677192046
ses,4,0.08910059800209044,-0.021969706755239148
ses,5,0.08909717105601342,-0.10296638013061726
ses,6,0.08882644231593015,-0.0950829193796752
ses,7,0.09003615428111236,-0.14049274382809662
neg_pow,0,0.08796285190452528,0.0
neg_pow,1,0.08698274532650227,-0.0189452633713067
neg_pow,2,0.08943643871763679,-0.01908980012957496
neg_pow,3,0.08835695070338069,-0.05539310853209572
neg_pow,4,0.0889326776443173,-0.03945187871809469
neg_pow,5,0.09057761176127893,-0.056082214514051626
neg_pow,6,0.08803481777214234,-0.025314732345199382
neg_pow,7,0.0891657099775535,-0.12624676290038261
neg_exp,0,0.08926509141378663,0.0
neg_exp,1,0.08977570637926013,-0.005568158568960993
neg_exp,2,0.08985795308510822,-0.015381538201485898
neg_exp,3,0.08788745909083119,-0.006720210302863183
neg_exp,4,0.08927194530594064,-0.022926251615166687
neg_exp,5,0.08855228662976988,-0.050620499253392
neg_exp,6,0.0898408183547232,-0.03593780804087502
neg_exp,7,0.08770925789482706,-0.03987801638550993
