wt_mtd,nb_mtd,Gini,Gamma
indicator,0,0.08860711776700192,0.0
indicator,1,0.0898476722468772,-0.017523864475707897
indicator,2,0.08881273453162214,-0.03674873710879917
indicator,3,0.0897654255410291,-0.05173942354345265
indicator,4,0.08897037405116431,-0.03094142015492829
indicator,5,0.08960435907540998,-0.09238196035506047
indicator,6,0.0885762752523089,-0.07385382031394228
indicator,7,0.09006014290365141,-1.0
ses,0,0.08893267764431727,0.0
ses,1,0.08930278782063364,-0.03050825251159546
ses,2,0.08957008961463991,-0.03591493251553127
ses,3,0.08853857884546187,-0.04879767874327583
ses,4,0.0892616644677096,-0.03275739864729174
ses,5,0.08917599081578452,-0.017049868021843988
ses,6,0.08776751597813609,-0.11470237088528301
ses,7,0.0873802710714347,-0.16749410621046495
neg_pow,0,0.09118760816298555,0.0
neg_pow,1,0.08980654889395315,-0.005008419499306331
neg_pow,2,0.09018693990850055,-0.02633767440040538
neg_pow,3,0.08923424889909357,-0.025685293805304085
neg_pow,4,0.0890629015952434,-0.058077115955918995
neg_pow,5,0.08853857884546189,-0.04556568513104435
neg_pow,6,0.08783948184575317,-0.05045782107792873
neg_pow,7,0.09129384349137266,-0.11575012050517347
neg_exp,0,0.08930278782063365,0.0
neg_exp,1,0.08774010040952007,-0.008518654435913644
neg_exp,2,0.09030002912904166,-0.028609434607064305
neg_exp,3,0.09008755847226743,-0.014452315421268631
neg_exp,4,0.0891520021932455,-0.040440394351663744
neg_exp,5,0.08877503812477511,-0.028939925224561274
neg_exp,6,0.08978256027141415,-0.02877779147942273
neg_exp,7,0.08938503452648172,-0.037997217430703834
