wt_mtd,nb_mtd,Gini,Gamma
indicator,0,0.08869621836500405,0.0
indicator,1,0.08967632494302702,-0.009630585531080389
indicator,2,0.09047823032504584,-0.008548768162714066
indicator,3,0.08777779681636708,-0.04160483343817477
indicator,4,0.08801768304175735,-0.07442493296606767
indicator,5,0.09013210877126848,-0.036857607530393924
indicator,6,0.08959407823717896,-0.09947348710624518
indicator,7,0.08783262795359917,-1.0000000000000002
ses,0,0.08918284470793852,0.0
ses,1,0.08893267764431728,-0.03451706691971533
ses,2,0.08948784290879183,-0.02527967494832465
ses,3,0.09001559260465036,-0.05317017572270814
ses,4,0.09102996864344343,-0.028629974392345357
ses,5,0.08998132314388034,-0.0950327063410336
ses,6,0.08909717105601345,-0.04801950401019814
ses,7,0.08945357344802178,-0.20173710428243297
neg_pow,0,0.08866537585031103,0.0
neg_pow,1,0.08920683333047755,0.024712014324231358
neg_pow,2,0.08857284830623191,-0.02561395934163471
neg_pow,3,0.08860369082092495,-0.01941120343977818
neg_pow,4,0.08912458662462946,-0.03976264280164859
neg_pow,5,0.0890560477030894,-0.061039266431329536
neg_pow,6,0.08903548602662738,-0.03048178292792179
neg_pow,7,0.08881958842377619,-0.09443816718991338
neg_exp,0,0.09022120936927058,0.0
neg_exp,1,0.08874762255615908,-0.034660358195400476
neg_exp,2,0.08955295488425491,-0.04376281109233196
neg_exp,3,0.08914172135501448,-0.038344950544480186
neg_exp,4,0.0895666626685629,-0.021606974427705927
neg_exp,5,0.08802453693391135,-0.06183335124287797
neg_exp,6,0.08870649920323505,-0.030862233442128725
neg_exp,7,0.08926166446770958,-0.07045986648735936
