wt_mtd,nb_mtd,Gini,Gamma
indicator,0,0.08880930758554513,0.0
indicator,1,0.08961463991364096,-0.023298623446234828
indicator,2,0.0883775123798427,-0.04182599555904231
indicator,3,0.08797313274275631,-0.031681556346201144
indicator,4,0.09046452254073784,-0.05113920809776961
indicator,5,0.08880245369339113,-0.07255951197073807
indicator,6,0.08811021058583643,-0.05887128371162201
indicator,7,0.09103339558952042,-1.0
ses,0,0.08817874950737647,0.0
ses,1,0.08804509861037337,0.005960719164410846
ses,2,0.08786347046829218,-0.03970036592806324
ses,3,0.08901492435016536,-0.021136961896185573
ses,4,0.08847003992392181,-0.04292598892267658
ses,5,0.08928908003632563,-0.038547734853197596
ses,6,0.08946728123232983,-0.04358566371954946
ses,7,0.08918969860009254,-0.16769949301951467
neg_pow,0,0.08976542554102912,0.0
neg_pow,1,0.08922054111478557,0.0026747458259271787
neg_pow,2,0.09008755847226746,-0.016381470434501562
neg_pow,3,0.08883329620808415,-0.07565895686370913
neg_pow,4,0.0883432429190727,-0.002069464776650886
neg_pow,5,0.08931649560494165,-0.060187367780571016
neg_pow,6,0.08829869262007162,-0.042700279782294695
neg_pow,7,0.08881616147769916,-0.09986444550157395
neg_exp,0,0.08865852195815699,0.0
neg_exp,1,0.09003615428111242,-0.013152340418721969
neg_exp,2,0.08838779321807372,-0.02907793608531805
neg_exp,3,0.08812049142406746,-0.04833117625131548
neg_exp,4,0.089648909374411,-0.06110510798236865
neg_exp,5,0.09030345607511867,-0.04738404577180716
neg_exp,6,0.09041311834958277,-0.07837753142754608
neg_exp,7,0.08980654889395315,-0.03508517586292866
