wt_mtd,nb_mtd,Gini,Gamma
indicator,0,0.08983053751649217,0.0
indicator,1,0.08821301896814655,-0.015858694654336748
indicator,2,0.08992991895272531,-0.003561803798914688
indicator,3,0.08936789979609669,-0.017157625469181443
indicator,4,0.08849402854646082,-0.05740336097205666
indicator,5,0.08997446925172634,-0.08858237698840588
indicator,6,0.08883329620808415,-0.07465434328559886
indicator,7,0.08856942136015489,-1.0
ses,0,0.08823015369853154,0.0
ses,1,0.0879799866349103,-0.010847204276294256
ses,2,0.08994019979095629,-0.015634367748005442
ses,3,0.08798684052706432,-0.04410683885130409
ses,4,0.08928222614417161,-0.03243043542747923
ses,5,0.08967632494302702,-0.04680610387382505
ses,6,0.08905947464916641,-0.10955335306620032
ses,7,0.08897037405116433,-0.19083424684133315
neg_pow,0,0.08875790339439009,0.0
neg_pow,1,0.09065300457497304,-0.01858863739436785
neg_pow,2,0.08861739860523297,-0.02331752549948624
neg_pow,3,0.08783605489967616,-0.041791510596416004
neg_pow,4,0.08900121656585733,-0.020696019095039597
neg_pow,5,0.08929593392847962,-0.08741079952928482
neg_pow,6,0.08997446925172632,-0.054194896631771516
neg_pow,7,0.08958722434502492,-0.1324245083172626
neg_exp,0,0.08854885968369287,0.0
neg_exp,1,0.08810335669368244,-0.010097846038484085
neg_exp,2,0.08920340638440054,0.001675363865762072
neg_exp,3,0.09086890217782423,-0.040623287308305785
neg_exp,4,0.08957351656071694,-0.029376832729068297
neg_exp,5,0.08951183153133088,-0.034663342810535916
neg_exp,6,0.08835009681122669,-0.03084507886642942
neg_exp,7,0.08889155429139323,-0.07810159771043462
