wt_mtd,nb_mtd,Gini,Gamma
indicator,0,0.08771611178698105,0.0
indicator,1,0.08941930398725179,-0.01414667410109104
indicator,2,0.08933705728140368,-0.03259373390214659
indicator,3,0.08878531896300612,-0.02721156302859164
indicator,4,0.08934391117355767,-0.015452676279615505
indicator,5,0.08905262075701237,-0.06148715786040933
indicator,6,0.09110193451106048,-0.050422370070260285
indicator,7,0.09001559260465038,-1.0
ses,0,0.08885043093846917,0.0
ses,1,0.08844605130138276,-0.011112767626446654
ses,2,0.0881821764534535,-0.03958296472382096
ses,3,0.08872020698754304,-0.05965354708891134
ses,4,0.09012868182519151,-0.0520006101293605
ses,5,0.08889155429139323,-0.04095695179558574
ses,6,0.08897380099724131,-0.07128734803805069
ses,7,0.08860711776700195,-0.18439797729844593
neg_pow,0,0.08907318243347438,0.0
neg_pow,1,0.08930278782063364,-0.03551118494479305
neg_pow,2,0.08821301896814657,-0.056278973684191644
neg_pow,3,0.08950155069309985,-0.03424505294378939
neg_pow,4,0.08932334949709567,-0.04822319150150656
neg_pow,5,0.08948098901663781,-0.07686923782832078
neg_pow,6,0.08842206267884375,-0.07171561096934002
neg_pow,7,0.08811363753191342,-0.15649503299404505
neg_exp,0,0.08808279501722041,0.0
neg_exp,1,0.08989564949195525,-0.0038781135059172767
neg_exp,2,0.08783948184575316,0.01639693010295833
neg_exp,3,0.08804167166429638,-0.0474977235276204
neg_exp,4,0.08850773633076883,-0.025493610231908936
neg_exp,5,0.08789088603690823,-0.03214499966790021
neg_exp,6,0.08971744829595107,-0.04574902058758977
neg_exp,7,0.08973458302633606,-0.047451189212747914
